projectRcn;projectID;projectAcronym;role;id;name;shortName;activityType;endOfParticipation;ecContribution;country;street;city;postCode;organizationUrl;vatNumber;contactForm;contactType;contactTitle;contactFirstNames;contactLastNames;contactFunction;contactTelephoneNumber;contactFaxNumber
45336;875;MULTEX;participant;;BESTEC GMBH UHV TECHNIK, LASER, SENSORSYSTEM;;;;;DE;;;;;;;;;;;;;
45254;SE./00096/97;PROFESSA;coordinator;;COOPERATIEF ADVIES EN ONDERZOEKSBUREAU (ECOFYS);;;;;NL;KANAALWEG 95;Utrecht;3503;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;SOUTHAMPTON INSTITUTE;;;;;UK;EAST PARK TERRACE;SOUTHAMPTON;;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;GEMEENTELIJK HAVENBEDRIJF ROTTERDAM (ROTTERDAM PORT AUTHORITY);;;;;NL;15,GALVANISTRAAT;Rotterdam;3002 AP;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;DEFENCE EVALUATION AND RESEARCH AGENCY;;;;;UK;Building 115;Bedford;MK41 6AE;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;TRANSEUROPEAN CONSULTING UNIT OF THESSALONIKI, S.A.;;;;;EL;Navarinou Sq 18;Thessaloniki;54622;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;COMMUNITY NETWORK SERVICES LIMITED;;;;;UK;Brunel Way 4;Fareham;PO15 5TX;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;ABP RESEARCH AND CONSULTANCY LTD;;;;;UK;Pathfinder House Maritime Way;Southampton;SO14 3AE;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;coordinator;;FACHHOCHSCHULE HAMBURG;;;;;DE;Rainvilleterrasse 4;Hamburg;22765;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;MARINE SAFETY INTERNATIONAL ROTTERDAM B.V.;;;;;NL;Wilhelminakade 701;Rotterdam;3007 GG;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;ELISYS S.R.L.;;;;;IT;Via Tullio Ostilio 152;Napoli;80126;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;FRANCE TELECOM EXPERTEL, EIG;;;;;FR;Impasse Bonne Nouvelle 6;Paris;75470;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;ELECTRONIC CHART CENTRE - NORWEGIAN MAPPING AUTHORITY;;;;;NO;Lervigsveien 36;Stavanger;N-4001;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;CENTRAL MARINE RESEARCH AND DESIGN INSTITUTE LTD;;;;;RU;6 Kavalergardskaya St.;St Petersburg;193015;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;PORT OF LE HAVRE AUTHORITY;;;;;FR;Terre-Plein de la Barre;Le Havre;76067;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;MARITIME ENGINEERING AND TECHNOLOGY FOR TRANSPORT, LOGISTICS AND EDUCATION, SNC;;;;;IT;via Benevento 7;Caserta;81100;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;ALISCAFI SNAV SPA;;;;;IT;via delle Munizioni 27;Messina;98100;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;RACAL RADAR DEFENCE SYSTEMS LIMITED;;;;;UK;Wookey hole road;Wells;BA5 1AA;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;EIS ELETTRONICA INGEGNIERIA SISTEMI S.P.A.;;;;;IT;via G. V. Bona 85;Rome;156;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;CENTRO DE CALCULO DE SABADELL, S.A.;;;;;ES;avda. Castell de Barbera 22-24;Barbera Del Valles;8210;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;DAIMLERCHRYSLER AEROSPACE AG;;;;;DE;"W""rthstrasse 85";Ulm;89077;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;ALENIA MARCONI SYSTEMS S.P.A.;;;;;IT;via Tiburtina km 12.4;Roma;131;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;INSTITUT FsR SEEVERKEHRSWIRTSCHAFT UND LOGISTIK;;;;;DE;Universitatsallee GW1 Block A;Bremen;28359;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;HOCHSCHULE WISMAR;;;;;DE;Richard-Wagner-strasse 31;Warnem_nde;18119;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;STN ATLAS ELEKTRONIK GMBH;;;;;DE;Sabaldsbr_cker Heerstr. 235;Bremen;28305;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;YDAB I HZRNTSAND AB;;;;;SE;Varvsallen 13;"H,rn""sand";87145;;;;;;;;;;
44686;WA-97-SC.2135;VTMIS-NET;participant;;SWEDISH MARITIME ADMINISTRATION;;;;;SE;Slottsgatan 82;"Norrk""ping";60178;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;coordinator;;NATIONAL TECHNICAL UNIVERSITY OF ATHENS;;;;;EL;Iroon Polytechniou Street 5;Zografou-Athens;15773;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;participant;;NETHERLANDS ORGANISATION FOR APPLIED SCIENTIFIC RESEARCH;;;;;NL;Schoemakerstraat 97;DELFT;;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;participant;;DET NORSKE VERITAS A/S;;;;;NO;Veritasveien 1;HOVIK;1322;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;participant;;INSTITUTO SUPERIOR TECNICO, UNIVERSIDADE TECHNICA DE LISBOA;;;;;PT;Av. Rovisco Pais 1;Lisboa;1096;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;participant;;NORWEGIAN MARINE TECHNOLOGY RESEARCH INSTITUTE;;;;;NO;OTTO NIELSENS VEI 10;TRONDHEIM;7450;;;;;;;;;;
44672;WA-97-SC.2085;CASMET;participant;;MARINE ACCIDENT INVESTIGATION BRANCH;;;;;UK;Carlton House Carlton Place;London;SO15 2DZ;;;;;;;;;;
44668;WA-97-SC.2059;SEAGULL;participant;;DANISH MARITIME INSTITUTE;;;;;DK;Hjortekaersvej 99;Lyngby;2800;;;;;;;;;;
44668;WA-97-SC.2059;SEAGULL;participant;;HOCHSCHULE WISMAR;;;;;DE;Richard-Wagner-strasse, 31;Warnemünde;18119;;;;;;;;;;
44668;WA-97-SC.2059;SEAGULL;participant;;CENTRO DE ESTUDIOS TECNICO MARITIMOS;;;;;ES;VALENCIA 174;Barcelona;8011;;;;;;;;;;
44668;WA-97-SC.2059;SEAGULL;participant;;BUREAU INTERACTIEVE TRAINING BV;;;;;NL;K.P. Van Der Mandelelaan, 68;Rotterdam;3062 MB;;;;;;;;;;
44668;WA-97-SC.2059;SEAGULL;coordinator;;MARITIME SIMULATION CENTRE THE NETHERLANDS;;;;;NL;;Wageningen;6700 AA;;;;;;;;;;
44906;JOR3980294;NEXTGEN;coordinator;;BP SOLAR LTD;;;;;UK;CHERTSEY ROAD;SUNBURY-ON-THAMES;TW167XA;http://www.bpsolar.com;;;;;;;;;
44906;JOR3980294;NEXTGEN;participant;;UNIVERSIDAD POLITECNICA DE MADRID;;;;;ES;Ciudad Universitaria - ETSI Telecomunicacion;MADRID;28040;;;;;;;;;;
44906;JOR3980294;NEXTGEN;participant;;University of New South Wales;;;;;AU;;Sydney;2052;;;;;;;;;;
44771;1941;HEATCON;participant;;MUNICIPALITY OF OSLO - DEPARTMENT OF PROPERTY AND DEVELOPMENT;;;;;NO;;;;;;;;;;;;;
44771;1941;HEATCON;participant;;RISENG AND KIEHL A/S ARCHITECTS MNAL;;;;;NO;;;;;;;;;;;;;
44771;1941;HEATCON;coordinator;;DANISH TECHNOLOGY INSTITUTE;;;;;DK;GREGERSENSVEJ;TAASTRUP;2630;;;;;;;;;;
44772;1050;CLEAN EPA;participant;;KD-PHARMA GMBH;;;;;DE;;;;;;;;;;;;;
44772;1050;CLEAN EPA;coordinator;;IQA - INDUSTRIAS QUIMICAS ASOCIADAS;;;;;ES;CTR. NACIONAL 340, KM 1157 - APARTADO CORREOS 193;TARRAGONA;43006;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;UNIVERSITAET KARLSRUHE;;;;;DE;Kaiserstrasse 12;KARLSRUHE;;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;UNIVERSITY OF LEEDS;;;;;UK;WOODHOUSE LANE;LEEDS;LS2 9JT;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;STOCKHOLM UNIVERSITY;;;;;SE;;STOCKHOLM;;http://www.su.se;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;TRANSMAN CONSULTING FOR TRANSPORT SYSTEM MANAGEMENT LTD;;;;;HU;Hercegprimas Utca 10;BUDAPEST;;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;coordinator;;TRANSPORTES, INOVAÇÃO E SISTEMAS, A.C.E.;;;;;PT;rue Vilhena Barbosa, 11;Lisboa;1285;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;EKONO ENERGY LTD;;;;;FI;tekniikantie, 4 A;Helsinki;131;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;TECHNISCHE UNIVERSITAET WIEN;;;;;AT;Karlsgasse, 11;Wien;1040;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;FEDERAZIONE NAZIONALE TRASPORTI PUBBLICI LOCALI - FEDERTRASPORTI;;;;;IT;Piazza Cola di Rienzo 80A;Roma;192;;;;;;;;;;
44711;UR-97-SC.2228;FISCUS;participant;;INFRAS AG - ZÜRICH;;;;;CH;Gerechtigkeitsgasse, 20;Zürich;8002;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;;UNIVERSITAET KARLSRUHE;;;;;DE;Kaiserstrasse 12;KARLSRUHE;;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;999991334;Katholieke Universiteit Leuven;;;;;BE;Naamsestraat 22;Leuven;3000;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;coordinator;;UNIVERSITY OF LEEDS;;;;;UK;WOODHOUSE LANE;LEEDS;LS2 9JT;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;;CENTRE FOR EUROPEAN ECONOMIC RESEARCH;;;;;DE;HL 7-1;MANNHEIM;68161;http://www.zew.de/;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;;INGÉNIERIE DES SYSTÈMES D'INFORMATION ET DE SÉCURITÉ S.A.;;;;;FR;RUE DES Cuirassiers, 4;Lyon;69428;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;;ISTITUTO DI STUDI PER L'INFORMATICA ED I SISTEMI;;;;;IT;Via Flaminia 21;Roma;196;;;;;;;;;;
44669;ST-97-CA.2064;CAPRI;participant;;EURO TRANS CONSULTING LIMITED;;;;;UK;Richmond Bridge House 419 Richmond Road;London;TW1 2EX;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;NETHERLANDS ECONOMIC INSTITUTE;;;;;NL;K.P. VAN DER MANDELELAAN 11;Rotterdam;3062MB;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;CHALMERS UNIVERSITY OF TECHNOLOGY AB;;;;;SE;Chalmers Science Park Sven Hultinsgata, 9;Göteborg;41288;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;PORT AND TRANSPORT CONSULTING BREMEN GMBH;;;;;DE;überseehafen;Bremen;28361;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;GERHARD-MERCATOR-UNIVERSITY GESAMTHOCHSCHULE DUISBURG;;;;;DE;Lotharstr., 65;Duisburg;47057;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;TECHNICAL RESEARCH CENTRE OF FINLAND;;;;;FI;Sähkömiehentie, 3;Espoo;2055;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;participant;;UNIVERSITY OF WALES CARDIFF;;;;;UK;Park Place, Main College Building;CARDIFF;CF10 3TL;;;;;;;;;;
44706;WA-97-SC.2213;WORKPORT;coordinator;;ARISTOTLE UNIVERSITY OF THESSALONIKI;;;;;EL;61,Ermou;Thessaloniki;54623;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;coordinator;;GRUPPO CLAS S.R.L.;;;;;IT;Via Lattuada 20;MILANO;;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;NEA - TRANSPORTONDERZOEK EN -OPLEIDING;;;;;NL;297,Sir Winston Churchilllaan;Rijswijk;2288 DC;http://www.nea.nl;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;TFK - TRANSPORT RESEARCH INSTITUTE;;;;;DE;Karpfangerstrasse 14;Hamburg;20459;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;CEMAT SPA;;;;;IT;Via Valtellina 5-7;Milano;20159;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;SYSTEMS PLANNING AND MANAGEMENT CONSULTANTS S.A.;;;;;EL;Spartis Street 4;Kifissia-Athens;14561;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;INSTITUT NATIONAL DE RECHERCHE SUR LES TRANSPORTS ET LEUR S_CURIT_;;;;;FR;Avenue du G,n,ral Malleret-Joinville 2;Arcueil;94114;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;MOLBAY, S.A.;;;;;ES;C/ Rocafort 241-243 4o5a;Barcelona;8029;;;;;;;;;;
44714;IN-97-SC.2237;LOGIQ;participant;;DEUTSCHE UMSCHLAGGESELLSCHAFT SCHIENE-STRASSE MBH;;;;;DE;Am K_mmerling 24-26;Bodenheim;55294;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;coordinator;;TRANSPORT RESEARCH FOUNDATION T/A TRANSPORT RESEARCH LABORATORY;;;;;UK;Old Wokingham Road;CROWTHORNE;RG11 6AU;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;participant;;ZAVOD ZA GRADBENISTVO - ZRMK - NATIONAL BUILDING AND CIVIL ENGINEERING INSTITUTE;;;;;SI;Dimiceva 12;Ljubljana;61109;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;participant;;CENTRO DE ESTUDIOS Y EXPERIMENTACION DE OBRAS PUBLICAS;;;;;ES;Autovia de Colmenar Viejo km 18200;Madrid;28049;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;participant;;BUNDESANSTALT FsR STRASSENWESEN;;;;;DE;Br_derstrasse 53;Bergisch Gladbach;51427;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;participant;;LABORATOIRE CENTRAL DES PONTS ET CHAUSSEES;;;;;FR;bld LefSbvre 58;Paris;75015;;;;;;;;;;
44707;RO-97-SC.2220;BRIME;participant;;NORWEGIAN PUBLIC ROADS ADMINISTRATION;;;;;NO;Gaustadall,en 25;Oslo;33;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;CARDIFF UNIVERSITY;Cardiff University;;;;UK;Newport Road 30-36;CARDIFF;;http://www.cardiff.ac.uk;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;ARISTOTLE UNIVERSITY OF THESSALONIKI;;;;;EL;Nea Egnatia;Thessaloniki;54606;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;coordinator;;SOUTHAMPTON INSTITUTE;;;;;UK;EAST PARK TERRACE;SOUTHAMPTON;;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;MARINE SAFETY INTERNATIONAL ROTTERDAM B.V.;;;;;NL;Wilhelminakade 701;Rotterdam;3007 GG;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;CORK REGIONAL TECHNICAL COLLEGE;;;;;IE;Bishopstown;Cork;;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;SCANDLINES A/S;;;;;DK;Dampfaergevej 10 3. sal;Copenhagen Oe;2100;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;WARSASH MARITIME CENTRE;;;;;UK;Newton Road;WARSASH;SO31 9ZL;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;INSTITUT NATIONAL DE RECHERCHE SUR LES TRANSPORTS ET LEUR S_CURIT_;;;;;FR;Avenue du G,n,ral Malleret-Joinville 2;Arcueil;94114;;;;;;;;;;
44680;WA-97-SC.2109;HANDIAMI;participant;;TECHNICAL RESEARCH CENTRE OF FINLAND;;;;;FI;"S,hk""miehentie 3";Espoo;2055;;;;;;;;;;
44721;WA-97-RS.2266;MASSOP;coordinator;;WORLD MARITIME UNIVERSITY;;;;;SE;Citadellsvägen 29;MALMÖ;;;;;;;;;;;
44721;WA-97-RS.2266;MASSOP;participant;;PORT AND TRANSPORT CONSULTING BREMEN GMBH;;;;;DE;überseehafen;Bremen;28361;;;;;;;;;;
44721;WA-97-RS.2266;MASSOP;participant;;A. ROGAN ASSOCIATES LTD;;;;;EL;Valetta Str., 9;Zografou-Athens;15771;;;;;;;;;;
44721;WA-97-RS.2266;MASSOP;participant;;THE BALTIC AND INTERNATIONAL MARITIME COUNCIL;;;;;DK;Bagsvaerdvej, 161;Bagsvaerd;2880;;;;;;;;;;
45327;IN20507I;INODGI;participant;;ARÇONNERIE FRANÇAISE ELECTRIFICATION;;;;;FR;;;;;;;;;;;;;
45327;IN20507I;INODGI;participant;;GALVANIZACIONES ARAGONESAS;;;;;ES;;;;;;;;;;;;;
45327;IN20507I;INODGI;participant;;GALVANIZADOS OLAIZOLA;;;;;ES;;;;;;;;;;;;;
45327;IN20507I;INODGI;participant;;MIDIVALEUR;;;;;FR;;;;;;;;;;;;;
45327;IN20507I;INODGI;coordinator;;ASOCIACION DE INVESTIGACION METALURGICA DEL PAIS VASCO (INASMET);;;;;ES;CAMINO DE PORTUEXE 12;SAN SEBASTIAN;20009;http://www.inasmet.es;;;;;;;;;
45209;IN./00089/97;KALCIVAL;coordinator;;CIMENTS D'OBOURG SA;;;;;BE;RUE DES FABRIQUES 2;Obourg;7034;;;;;;;;;;
44769;1940;ISHTAR;participant;;Hitman Industria Confezioni;;;;;IT;;;;;;;;;;;;;
44769;1940;ISHTAR;participant;;Gruppo Coin Spa;;;;;IT;Via Terraglio 17;Venezia - Mestre;30174;;;;;;;;;;
44769;1940;ISHTAR;participant;;NEOSIS, SISTEMAS E TECNOLOGIAS DE INFORMACAO;;;;;PT;;;;;;;;;;;;;
44769;1940;ISHTAR;participant;;ALFERANO MANNER MODE VERTRIEBS;;;;;DE;;;;;;;;;;;;;
44769;1940;ISHTAR;participant;;Cad Modelling;;;;;IT;Piazza Beccaria 6;Firenze;50121;;;;;;;;;;
44769;1940;ISHTAR;participant;;POLYTECHNIC OF MILAN;;;;;IT;Via Golgi, 39;MILANO;20133;;;;;;;;;;
44769;1940;ISHTAR;coordinator;;ENTE PER LE NUOVE TECNOLOGIE L ENERGIA E L AMBIENTE;;;;;IT;VIA DON FIAMMELLI 2;BOLOGNA;40129;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;CAR-CITY SARL;;;;;CH;avenue du Grand Saint Bernard 11;Martigny;1920;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;VOLKSWAGEN AG;;;;;DE;;WOLFSBURG;38440;http://www.renew-fuel.com/home.php;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;The European Institute of Business Administration;;;;;FR;77305,boulevard de Constance;Fontainebleau;77305;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;BARCELONA TECNOLOGIA S.A.;;;;;ES;C/ 60 No 25 - 27 Sector A Zona Franca;Barcelona;8006;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;Centro Studi sui Sistemi di Trasporto SpA;;;;;IT;Corso Re Unberto n 30;Torino;10128;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;NETHERLANDS ORGANISATION FOR APPLIED SCIENTIFIC RESEARCH;;;;;NL;Schoemakerstraat 97;DELFT;;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;AEA TECHNOLOGY PLC;;;;;UK;;Culham, Abingdon;OX14 3DB;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;"UNIVERSITÀ DEGLI STUDI DI ROMA ""LA SAPIENZA""";;;;;IT;Via Eudossiana, 18;Roma;184;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;CENTRE D'ETUDES TECHNIQUES DE L'EQUIPEMENT DE LYON;;;;;FR;avenue Salvador Allende 109;Bron;69674;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;JOINT RESEARCH CENTRE OF THE EUROPEAN COMMISSION;;;;;ES;World Trade Centre Isla de la Cartuja s/n;Sevilla;41092;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;UNIVERSITY OF TWENTE;;;;;NL;TWRC-Building room D312;Enschede;7500 AE;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;coordinator;;ENERGY SAVING TRUST;;;;;UK;Buckingham Gate 11-12;London;SWIE 6LB;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;CENTRE D'ETUDES TECHNIQUES DE L'EQUIPEMENT NORD PICARDIE;;;;;FR;Rue de Bruxelles 2;LILLE;59019;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;EUROPEAN NATURAL GAS VEHICLE ASSOCIATION;;;;;NL;Spaklerweg 28;Amsterdam;1096 BA;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;AGENCE DE L'ENVIRONNEMENT ET DE LA MAÎTRISE DE L'ENERGIE;;;;;FR;Route des Lucioles 500;Valbonne;6560;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;DESIGN MANAGEMENT S.A.;;;;;NO;Teknostallen Prof. Brochs Gate 6;Trondheim;7030;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;CENTRE D'ETUDES SUR LES R_SEAUX, LES TRANSPORTS, L'URBANISME ET LES CONSTRUCTION S PUBLIQUES;;;;;FR;9 rue Juliette Recammier;Lyon;69456;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;INSTITUT NATIONAL DE RECHERCHE SUR LES TRANSPORTS ET LEUR S_CURIT_;;;;;FR;Avenue du G,n,ral Malleret-Joinville 2;Arcueil;94114;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;TECHNICAL RESEARCH CENTRE OF FINLAND;;;;;FI;"S,hk""miehentie 3";Espoo;2055;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;AUSTRIAN MOBILITY RESEARCH;;;;;AT;"Sch""naugasse 8a/I";Graz;8010;http://www.fgm-amor.at;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;EUROPEAN ELECTRIC ROAD VEHICLE ASSOCIATION;;;;;BE;boulevard du R,gent 8;Brussels;1000;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;COMPAGNIE G_N_RALE FRAN_AISE DE TRANSPORTS ET D'ENTREPRISE;;;;;FR;rue Georges Cl,menceau 169;Nanterre;92735;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;UNIVERSITZT STUTTGART;;;;;DE;Nobelstrasse 12;Stuttgart;70569;;;;;;;;;;
44670;UR-97-SC.2076;UTOPIA;participant;;SWEDISH TRANSPORT & COMMUNICATION RESEARCH ROAD;;;;;SE;Linn,gatan 2;Stockholm;11487;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;TRANSPORT & TRAVEL RESEARCH LTD;;;;;UK;6 Bridgford Road West Brigdford;Nottingham;NG2 6AB;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;GESTIONNAIRES SANS FRONTIERES ROMANIA;;;;;RO;Alba Iulia Street 2;Bucharest;74126;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;coordinator;;INTERACTIONS LTD;;;;;IE;Tullan, Marine Terrace;Greystones;;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;SOLUTIONS RESEARCH A/S;;;;;NO;Konglungveien 48;Vettre;1392;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;FIT CONSULTING SRL;;;;;IT;Via dei Calefati;Orte;1028;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;MERSEYSIDE PASSENGER TRANSPORT EXECUTIVE;;;;;UK;Hatton Garden 24;Liverpool;L3 2AN;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;AZIENDA TORINESE MOBILITA;;;;;IT;via Chisone 6;Torino;10128;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;DUBLIN TRANSPORTATION OFFICE;;;;;IE;St. Stephens Green 69-71;Dublin;2;;;;;;;;;;
44650;RO-97-SC.2161;STIMULUS;participant;;TSCHUDI SYSTEM SALES;;;;;NO;Vallefaret 11;Oslo;663;;;;;;;;;;
44760;861;MEDPIMOULD;participant;;CENTRE DE TRANSFERT DE TECHNOLOGIES CERAMIQUES;;;;;FR;;;;;;;;;;;;;
44760;861;MEDPIMOULD;participant;;CREATIV PRODUCT GMBH;;;;;DE;;;;;;;;;;;;;
44760;861;MEDPIMOULD;participant;;FHG-ICT - FRAUNHOFER GESELLSCHAFT ZUR FÖRDERUNG DER ANGEWANDTEN FORSCHUNG EV;;;;;DE;;;;;;;;;;;;;
44760;861;MEDPIMOULD;participant;;ECOLE NATIONALE SUPERIEURE DE CERAMIQUE INDUSTRIELLE;;;;;FR;;;;;;;;;;;;;
44760;861;MEDPIMOULD;participant;;PORCELAINE AVIGNON SA;;;;;FR;;;;;;;;;;;;;
44760;861;MEDPIMOULD;coordinator;;GOCERAM INDUSTRIAL VENTURES;;;;;SE;SVEALIDEN 8;MÖLNDAL;43139;;;;;;;;;;
44766;976;MUFA-HITEC;participant;;SOCIETE ASCOMETAL;;;;;FR;;;;;;;;;;;;;
44766;976;MUFA-HITEC;participant;;SIEMENS AKTIENGESELLSCHAFT PASSIVE BAUELEMENTE UND ROHREN BEREICH ROIHREN;;;;;DE;;;;;;;;;;;;;
44766;976;MUFA-HITEC;participant;;RENAULT DIRECTION DE LA RECHERCHE;;;;;FR;;;;;;;;;;;;;
44766;976;MUFA-HITEC;participant;;ECOLE NATIONAL SUPERIEURE D ARTS ET METIERS;;;;;FR;;;;;;;;;;;;;
44766;976;MUFA-HITEC;participant;156492;CENTRO RICERCHE FIAT S.C.P.A.;;;;;IT;Strada Torino 50;ORBASSANO;10043;;;;;;;;;;
44766;976;MUFA-HITEC;coordinator;;Saet SpA;;;;;IT;Via Torino 213;Leini Torino;10040;;;;;;;;;;
44752;1929;ECOFLOW;participant;;NATIONAL UNIVERSITY OF ATHENS;;;;;EL;;;;;;;;;;;;;
44752;1929;ECOFLOW;participant;;DIMOS SAMOTHRAKIS;;;;;EL;;;;;;;;;;;;;
44752;1929;ECOFLOW;participant;;MARINE SYSTEM HENKELRIFF;;;;;DE;;;;;;;;;;;;;
44752;1929;ECOFLOW;participant;;FORSCHUNGSINSTITUT SENCKENBERG;;;;;DE;;;;;;;;;;;;;
44752;1929;ECOFLOW;participant;;INSTITUTO DE HIDRODINAMICA APLICADA - INXA;;;;;ES;;;;;;;;;;;;;
