projectRcn;projectID;projectAcronym;role;id;name;shortName;activityType;endOfParticipation;ecContribution;country;street;city;postCode;organizationUrl;vatNumber;contactForm;contactType;contactTitle;contactFirstNames;contactLastNames;contactFunction;contactTelephoneNumber;contactFaxNumber
11881;EV4V0111;EROS 2000;participant;999974359;UNIVERSITY COLLEGE DUBLIN;;HES;;;IE;Belfield;Dublin;4;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;166399;UNIVERSITY OF WALES - BANGOR;;HES;;;UK;Askew Street;GWYNEDD;LL59 5EY;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999975329;University of Southampton;;;;;UK;European Way;Southampton;SO14 3ZH;;;;;;;;;;
11881;EV4V0111;EROS 2000;coordinator;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS);;;;;FR;1 rue Maurice Arnoux;Montrouge;92120;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999979500;Consiglio Nazionale delle Ricerche (CNR);;;;;IT;101,Via Gobetti 101;Bologna;40129;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;196844;NATIONAL RESEARCH COUNCIL OF ITALY;;;;;IT;Area della Ricerca, Via Alfieri 1;MEZZANA;56010;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999017694;Consejo Superior de Investigaciones Cientenficas;;;;;ES;18-26,Jordi Girona;Barcelona;8034;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999992983;INSTITUTO SUPERIOR TECNICO;;HES;;;PT;Avenida Rovisco Pais, Pav. Mecanica 1-2°;LISBOA;1049-001;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999013971;FORSCHUNGSZENTRUM JUELICH GMBH;JÜLICH;;;;DE;WILHELM JOHNEN STRASSE;JUELICH;52425;http://www.fz-juelich.de;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;110376;Netherlands Institute for Sea Research;;;;;NL;;Texel, Den Burg;1790 AB;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;110247;UNIVERSITY OF AARHUS;;HES;;;DK;1,Nordre Ringgade 1-3;AARHUS C;8000;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999011898;UNIVERSITY OF ATHENS;;HES;;;EL;CHRISTOU LADA STREET 6;ATHENS;10561;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;137205;UNIVERSITY OF HAMBURG;;HES;;;DE;Moorweidenstrasse, 18;HAMBURG;20148;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999986290;UNIVERSITE LIBRE DE BRUXELLES;;HES;;;BE;Boulevard du Triomphe Campus de la Plaine;BRUXELLES;1050;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999976105;UNIVERSITE DE LIEGE;;HES;;;BE;PLACE DU 20 AOUT 7;LIEGE;4000;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;999980567;UNIVERSITY OF LIVERPOOL;;HES;;;UK;Bedford Street North;LIVERPOOL;L69 3BX;;;;;;;;;;
11881;EV4V0111;EROS 2000;participant;47415;NERC Centre of Coastal and Marine Sciences;;;;;UK;"Prospect Place
West Hoe";Plymouth;PL1 3DH;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;19;Instituto y Observatorio de la Marina;;;;;ES;;San Fernando;11100;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;997835994;INSTITUTO DE METEOROLOGIA;;;;;PT;Rua C do Aeroporto de Lisboa;LISBOA;1749-077;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999874546;UNIVERSIDAD COMPLUTENSE DE MADRID;;;;;ES;2,Avenida de Seneca 2, Ciudad Universitaria;MADRID;28040;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;110571;WISE & MUNRO LEARNING RESEARCH;;;;;NL;8,Azaleastraat 85;DEN HAAG;2565 CD;http://wisemunro.org/wp;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS);;;;;FR;4 place Jussieu;Paris;75252;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999979500;Consiglio Nazionale delle Ricerche (CNR);;;;;IT;Via Ampere 56;Milano;20131;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999974359;UNIVERSITY COLLEGE DUBLIN;DIAS;HES;;;IE;Burlington Road;DUBLIN;;http://www.dias.ie;;;;;;;;;
28481;ST2*0389;ILIHA;participant;928100172;Generalitat de Catalunya;;;;;ES;71,Paral. Lel;Barcelona;8004;;;;;;;;;;
28481;ST2*0389;ILIHA;coordinator;21;Instituto Geografico Nacional;;;;;ES;3,General Ibáñez de Ibero;Madrid;28003;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;22;Instituto Nacional de Investigação Científica;;;;;PT;137,Av. Elias Garcia;Lisboa;1000;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999986387;UNIVERSITAT DE BARCELONA;UB;;;;ES;GRAN VIA DE LES CORTS CATALANES 585;BARCELONA;;http://www.ub.edu;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999907332;UNIVERSITAET KARLSRUHE (TECHNISCHE HOCHSCHULE);;;;;DE;Kaiserstrasse 12;KARLSRUHE;76128;http://www.sizedepen.net;;;;;;;;;
28481;ST2*0389;ILIHA;participant;945985032;UNIVERSITY OF COPENHAGEN;;HES;;;DK;Noerregade 10;KOEBENHAVN K/COPENHAEGEN;1017;;;;;;;;;;
28481;ST2*0389;ILIHA;participant;999976008;UNIVERSITE LOUIS PASTEUR, STRASBOURG 1;;;;;FR;Rue Blaise Pascal 4;STRASBOURG;67070;;;;;;;;;;
8407;419;IMU;coordinator;999976687;UNIVERSITA DEGLI STUDI DI GENOVA;;HES;;;IT;Via all'Opera Pia 11A;Genova;16145;;;;;;;;;;
8407;419;IMU;participant;999974359;UNIVERSITY COLLEGE DUBLIN;;HES;;;IE;;DUBLIN 2;X;;;;;;;;;;
8407;419;IMU;participant;100125;KATHOLIEKE UNIVERSITEIT NIJMEGEN;;;;;NL;MONTESSORILAAN 9104;NIJMEGEN;6500 HE;;;;;;;;;;
8407;419;IMU;participant;3576;VIDEO DISPLAY SYSTEMS SRL;;;;;IT;VIA MUZIO CLEMENTI 16;FIRENZE;50127;;;;;;;;;;
8407;419;IMU;participant;5;CAPTEC-COMPUTER APPLIED TECHNICS;;;;;IE;ST.JAMES TERRACE;MALAHIDE;X;;;;;;;;;;
8882;1647;COSINE;coordinator;18515;RARE;;;;;NL;;;;;;;;;;;;;
8882;1647;COSINE;participant;999743887;Garr;;PCR;;;IT;;;;;;;;;;;;;
8882;1647;COSINE;participant;999698491;HEANET;;PCR;;;IE;;;;;;;;;;;;;
8882;1647;COSINE;participant;156978;SURFNET;;;;;;;;;;;;;;;;;;
8882;1647;COSINE;participant;999643977;SWITCH;;OTH;;;CH;;;;;;;;;;;;;
8882;1647;COSINE;participant;999580442;NORDUnet;;OTH;;;DK;;;;;;;;;;;;;
8882;1647;COSINE;participant;927095349;ACOnet;;PCR;;;AT;;;;;;;;;;;;;
8882;1647;COSINE;participant;18;REUNIR;;;;;FR;;;;;;;;;;;;;
8882;1647;COSINE;participant;953298444;DFN-CERT SERVICES GMBH;;PCR;;;DE;Pariser Straße 44;Berlin;10707;;;;;;;;;;
8441;1510;PALABRE;participant;18176;CNET France Telecom;;;;;FR;2 route de Tregastel;Lannion;22300;;;;;;;;;;
8441;1510;PALABRE;participant;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE (CNRS);;;;;FR;Quai Anatole France;Orsay;91406;;;;;;;;;;
8441;1510;PALABRE;participant;42473;Sarin Telematica SpA;;;;;IT;Statale 148 Pontina Km 29.100;Pomezia Roma;40;;;;;;;;;;
8441;1510;PALABRE;participant;63979;British Telecom plc (BT);;;;;UK;151 Gower Street;London;WC1E 6BA;;;;;;;;;;
8441;1510;PALABRE;coordinator;5820;SOCIETE ETUDES SYSTEMS AUTOMATIONS (SESA);;;;;FR;3 RUE DU CLOS COURTEL;RENNES;35018;;;;;;;;;;
8441;1510;PALABRE;participant;38708;GSI-ERLI;;;;;FR;QUAI DES CARRIERES;CHARENTON;94220;;;;;;;;;;
8738;28;MULTOS;coordinator;43446;Ingegneria C. Olivetti and C. SpA;;;;;IT;Via Palestro 30;Pisa;56100;;;;;;;;;;
8738;28;MULTOS;participant;11715;Battelle-Institut eV;;;;;DE;Am Römerhof 35;Frankfurt am Main;6000;;;;;;;;;;
8738;28;MULTOS;participant;42720;ERITEL S.A.;;;;;ES;141,PASEO DE LA CASTELLANA;MADRID;28006;;;;;;;;;;
8738;28;MULTOS;participant;12781;TRIUMPH ADLER AG;;;;;DE;NÜRNBERGSTRAßE;FÜRTH;90762;;;;;;;;;;
8738;28;MULTOS;participant;476;CRETAN COMPUTER INSTITUTE;;;;;EL;DAIDALOU, 36 P.O.Box 1385;IRAKLION;71110;;;;;;;;;;
8738;28;MULTOS;participant;17084;EPSILON SOFTWARE LTD;;;;;EL;SYNGROU AVENUE 190;ATHINAI;17671;;;;;;;;;;
8738;28;MULTOS;participant;8106;PHILIPS DUPONT OPTICAL;;;;;NL;OUDE APELDOORNSEWG;APELDOORN;7300 AE;;;;;;;;;;
8738;28;MULTOS;participant;196844;NATIONAL RESEARCH COUNCIL OF ITALY;;;;;IT;Via G. Moruzzi 1;PISA;56124;;;;;;;;;;
8320;477;COSIMA;coordinator;998080143;Comau SpA;;PCR;;;IT;Strada Orbassano 20-22;Beinasco;10092;;;;;;;;;;
8320;477;COSIMA;participant;43832;Digital Equipment GmbH;;;;;DE;Freischützstraße 91;München;81927;;;;;;;;;;
8320;477;COSIMA;participant;75904;Renault Automation;;;;;FR;8-10 avenue Émile Zola;Boulogne-Billancourt;92109;;;;;;;;;;
8573;1563;ACAFS;participant;36;LEYBOLD HERAEUS GMBH;;;;;DE;SIEMENSSTRASSE 100;ALZENAU;8755;;;;;;;;;;
8573;1563;ACAFS;participant;25580;European Silicon Structures SA;;;;;FR;Zone Industrielle;Rousset;13106;;;;;;;;;;
8573;1563;ACAFS;participant;996464026;Oxford Instruments Plasma Technology Ltd;;PCR;;;UK;"North End
Yatton";Bristol;BS19 4AP;;;;;;;;;;
8573;1563;ACAFS;coordinator;46922;Bertin & Cie;;;;;FR;15 rue Fredéric Joliot;Les Milles;13762;;;;;;;;;;
8405;1490;SIP;participant;68968;Thomson CSF;;;;;FR;3 avenue de Belle Fontaine;Cesson-Sévigne;35510;;;;;;;;;;
8405;1490;SIP;participant;999976008;UNIVERSITE LOUIS PASTEUR, STRASBOURG 1;;HES;;;FR;7 rue de l'Université;Strasbourg;67000;;;;;;;;;;
8405;1490;SIP;participant;48648;Daimler-Benz AG;;;;;DE;Wilhelm-Runge-Straße 11;Ulm;89013;;;;;;;;;;
8405;1490;SIP;coordinator;48919;Centro Studi e Laboratori Telecomunicazioni SpA;;;;;IT;Via G. Reiss Romoli, 274;TORINO;10148;http://www.cselt.stet.it/Cselt/index_text.htm;;;;;;;;;
8405;1490;SIP;participant;36041;GEC-Marconi Materials Technology Ltd;;;;;UK;Elstree Way;Borehamwood;WD6 1RX;;;;;;;;;;
8649;1620;ASTRA;participant;43446;Ingegneria C. Olivetti and C. SpA;;;;;IT;Via Palestro 30;Pisa;56100;;;;;;;;;;
8649;1620;ASTRA;participant;34127;PLANET SA;;;;;EL;LOUISE RIENCOURT ST. 64;ATHINAI;23;;;;;;;;;;
8649;1620;ASTRA;participant;16305;Syntax Sistemi Software SpA;;PCR;;;IT;Via Fanelli 206/16;Bari;70125;;;;;;;;;;
8649;1620;ASTRA;coordinator;949108723;SOGEI-SOCIETA GENERALE D'INFORMATICA SPA;;PCR;;;IT;VIA C. CELSO, 4;Roma;161;;;;;;;;;;
8649;1620;ASTRA;participant;4877;Datenzentrale Schleswig-Holstein;;;;;DE;Altenholzer Straße 10;Kiel;24161;;;;;;;;;;
8649;1620;ASTRA;participant;996058081;BULL SA;;;;;FR;RUE DES TROIS FONTANOTS;NANTERRE;92000;;;;;;;;;;
8649;1620;ASTRA;participant;897;GSI TECSI Software SA;;;;;FR;6 Cours Michelet;Paris la Défense;92064;;;;;;;;;;
8649;1620;ASTRA;participant;36791;SILOGIA CONSULTANTS;;;;;FR;6 avenue d'Eylau;Paris;75116;;;;;;;;;;
8649;1620;ASTRA;participant;999661049;CONSORZIO CAMPANO DI RICERCA PER L'INFORMATICA E L'AUTOMAZIONE INDUSTRIALE SCRL;;REC;;;IT;Piazzale E. Fermi;Granatello Napoli;80055;;;;;;;;;;
8649;1620;ASTRA;participant;82325;CESIA;;;;;FR;122 avenue de Hambourg;Marseille;13267;;;;;;;;;;
8403;401;ASPIS;coordinator;43446;Ingegneria C. Olivetti and C. SpA;;;;;IT;Via Palestro 30;Pisa;56100;;;;;;;;;;
8403;401;ASPIS;participant;48606;CAP GEMINI INNOVATION;;;;;FR;118 RUE DE TOCQUEVILLE;PARIS;75017;;;;;;;;;;
8403;401;ASPIS;participant;28760;GEC Marconi Research Centre;;;;;UK;"West Hanningfield Road
Great Baddow";Chelmsford;CM2 8HN;;;;;;;;;;
8403;401;ASPIS;participant;999907429;UNIVERSITE JOSEPH FOURIER GRENOBLE 1;;HES;;;FR;DOMAINE UNIVERSITAIRE;GRENOBLE;38041;;;;;;;;;;
8403;401;ASPIS;participant;4583;Tecsiel SpA;;;;;IT;Via Santa Maria 19;Pisa;56100;;;;;;;;;;
12591;EN3S0087;SOLINFO;coordinator;999974359;UNIVERSITY COLLEGE DUBLIN;;HES;;;IE;Belfield;DUBLIN;4;http://www.ucd.ie;;;;;;;;;
8426;973;ALPES;participant;991460087;UNIVERSIDADE DE LISBOA;;HES;;;PT;QUINTA DA TORRE;CAPARICA;2825;;;;;;;;;;
8426;973;ALPES;coordinator;3680;Conception et Realisation Industrielle de Logiciel (CRIL);;;;;FR;146 boulevard de Valmy;Colombes;92700;;;;;;;;;;
8426;973;ALPES;participant;6831;Enidata SpA;;;;;IT;Via Aldo Moro 38;Bologna;40127;;;;;;;;;;
8426;973;ALPES;participant;999907235;UNIVERSITE PARIS-SUD;;HES;;;FR;Avenue Georges Clémenceau;Orsay;91405;;;;;;;;;;
8426;973;ALPES;participant;996058081;Bull SA;;;;;FR;68 route de Versailles;Louveciennes;78430;;;;;;;;;;
8426;973;ALPES;participant;999977463;TECHNISCHE UNIVERSITAET MUENCHEN;;HES;;;DE;Arcisstrasse 21;Muenchen;80333;;;;;;;;;;
8647;1616;UCOL-1;participant;28760;GEC Marconi Research Centre;;;;;UK;"West Hanningfield Road
Great Baddow";Chelmsford;CM2 8HN;;;;;;;;;;
8647;1616;UCOL-1;coordinator;533;Alcatel Face Standard SpA;;;;;IT;Via Nicaragua 10;Pomezia Roma;40;;;;;;;;;;
8647;1616;UCOL-1;participant;999879881;Politecnico di Milano;;;;;IT;Piazza Leonardo da Vinci 32;Milano;20133;;;;;;;;;;
8402;1488;CFID;participant;26;Università degli Studi di Pisa;;;;;IT;Via Risorgimento 9;Pisa;56126;;;;;;;;;;
8402;1488;CFID;coordinator;997487764;ST PATRICK'S COLLEGE;;HES;;;IE;DRUMCONDRA;DUBLIN 9;X;;;;;;;;;;
8402;1488;CFID;participant;72;MEMORY COMPUTER PLC;;;;;IE;20 MERRIAM ROAD;DUBLIN 4;X;;;;;;;;;;
8402;1488;CFID;participant;73;LINGUISTICS INSTITUTE OF IRELAND;;HES;;;IE;FITZWILLIAM PLACE 31;DUBLIN 2;X;;;;;;;;;;
8402;1488;CFID;participant;999975426;UNIVERSITY OF LEEDS;;HES;;;UK;Woodhouse Lane;Leeds;LS2 9JT;;;;;;;;;;
8347;1136;DASIQ;participant;986138182;VISITEC;;PCR;;;BE;RUE DE LA BOVERIE;SERAING;4100;;;;;;;;;;
8347;1136;DASIQ;participant;77;Microtecnica SpA;;;;;IT;Via Madama Cristina 147;Torino;10126;;;;;;;;;;
8347;1136;DASIQ;participant;999981828;UNIVERSITAET HANNOVER;;HES;;;DE;Nienburger Straße 17;Hannover;30167;;;;;;;;;;
8347;1136;DASIQ;participant;999992401;Commissariat à l'Energie Atomique (CEA);;;;;FR;"Centre d'Études de Grenoble
17 avenue des Martyrs";Grenoble;38041;;;;;;;;;;
8413;874;CONCORDIA;participant;18303;Telettra SpA;;;;;IT;Via Capo di Lucca;Bologna;40126;;;;;;;;;;
8413;874;CONCORDIA;participant;657;JEAN LEFEBVRE TELECOM;;;;;FR;31-32 QUAI DE DION BOUTON;PUTEAUX;92811;;;;;;;;;;
8413;874;CONCORDIA;participant;166357;UNIVERSITA DEGLI STUDI DI BOLOGNA;;HES;;;IT;Viale Risorgimento 2;Bologna;40136;;;;;;;;;;
8413;874;CONCORDIA;coordinator;18012;MARI Applied Technologies Ltd;;;;;UK;"Boldon Business Park
Witney Way";Boldon;NE35 9PE;;;;;;;;;;
8432;928;RUBRIC;participant;6718;BIM SA;;;;;BE;KWIKSTRAAT 4B;EVERBERG;3078;;;;;;;;;;
8432;928;RUBRIC;coordinator;86;JAMES MARTIN ASSOCIATES;;;;;BE;RUE DE GENEVE 10 BOITE POSTALE 4;BRUSSELS;1140;;;;;;;;;;
8432;928;RUBRIC;participant;11812;Micro Focus Ltd;;;;;UK;26 West Street;Newbury;RG13 1JT;;;;;;;;;;
8432;928;RUBRIC;participant;999903840;UNIVERSITY OF MANCHESTER INSTITUTE OF SCIENCE AND TECHNOLOGY;;;;;UK;Sackville Street;MANCHESTER;88;;;;;;;;;;
8318;975;TRACIT;participant;13411;POLYDATA LTD;;;;;EL;LOUKIANOU STREET 6;ATHINAI;75;;;;;;;;;;
8318;975;TRACIT;coordinator;8643;Redar Nah-Ortungstechnik GmbH;;;;;DE;Schleiermacherstraße 23;Darmstadt;64283;;;;;;;;;;
8404;1489;PALAVDA;participant;75902;Siemens Nixdorf Informationssysteme AG;;;;;DE;Pontanusstraße 55;Paderborn;33102;;;;;;;;;;
8404;1489;PALAVDA;participant;48648;DAIMLER-BENZ AG;;;;;DE;HOLLANDERSTRAßE;BERLIN;1000;;;;;;;;;;
8404;1489;PALAVDA;participant;48919;Centro Studi e Laboratori Telecomunicazioni SpA;;;;;IT;Via G. Reiss Romoli, 274;TORINO;10148;http://www.cselt.stet.it/Cselt/index_text.htm;;;;;;;;;
8404;1489;PALAVDA;participant;36041;GEC-Marconi Materials Technology Ltd;;;;;UK;Elstree Way;Borehamwood;WD6 1RX;;;;;;;;;;
8404;1489;PALAVDA;participant;996058081;Bull SA;;;;;FR;68 route de Versailles;Louveciennes;78430;;;;;;;;;;
8404;1489;PALAVDA;coordinator;936940752;Philips GmbH;;PRC;;;DE;Theodor-Heuss-Allee 106;Frankfurt am Main;60486;;;;;;;;;;
8425;974;KNOSOS;participant;18176;CNET France Telecom;;;;;FR;2 route de Tregastel;Lannion;22300;;;;;;;;;;
8425;974;KNOSOS;participant;38437;ALCATEL TITN;;;;;FR;ROUTE DE PERROS-GUIREC;LANNION;22304;;;;;;;;;;
8425;974;KNOSOS;participant;18550;DORNIER SYSTEM GMBH;;;;;DE;An der Bundesstraße 31;Friedrichshafen;88039;;;;;;;;;;
8425;974;KNOSOS;participant;99;Yard Software Systems Ltd;;;;;UK;5a Market Place;Chippenham;SN15 3HD;;;;;;;;;;
8425;974;KNOSOS;participant;43502;MATRA SA;;;;;FR;"31 rue des Cosmonautes
Zone Industrielle du Palays";Toulouse;31077;;;;;;;;;;
8425;974;KNOSOS;coordinator;932344019;ENGINEERING SYSTEM INTERNATIONAL SA;;PCR;;;FR;Rue Saarinen 20, SILIC 270;RUNGIS;94578;;;;;;;;;;
6454;MA1E0094;CEAM II;participant;167337;THE PROVOST FELLOWS AND SCHOLARS OF THE COLLEGE OF THE HOLY AND UNDIVIDED TRINITY OF QUEEN ELIZABETH NEAR DUBLIN HEREINAFTER TRINITY COLLEGE DUBLIN;;;;;IE;;;;;;;;;;;;;
6454;MA1E0094;CEAM II;participant;999986678;TECHNISCHE UNIVERSITAT BERLIN;;HES;;;IE;;BERLIN;;;;;;;;;;;
6454;MA1E0094;CEAM II;coordinator;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;;;;;FR;Avenue des Martyrs 25;GRENOBLE;38042;;;;;;;;;;
8633;395;INCA;participant;43446;Ingegneria C. Olivetti and C. SpA;;;;;IT;Via Campi Flegrei 34;Pozzuoli Napoli;80078;;;;;;;;;;
8633;395;INCA;participant;16726;System Wizards Srl;;;;;IT;Via Breglio 103;Torino;10147;;;;;;;;;;
8633;395;INCA;participant;106;AEG-ATM;;;;;DE;Bücklerstraße;Konstanz;7750;;;;;;;;;;
8633;395;INCA;participant;75902;Siemens Nixdorf Informationssysteme AG;;;;;DE;Fürstenallee 7;Paderborn;33102;;;;;;;;;;
8633;395;INCA;coordinator;36041;GEC-Marconi Materials Technology Ltd;;;;;UK;Elstree Way;Borehamwood;WD6 1RX;;;;;;;;;;
8633;395;INCA;participant;999900639;University of London;;HES;;;UK;Malet Street, Bloomsbury;London;WC1E 7HX;;;;;;;;;;
8435;1507;PIMS;coordinator;48606;CAP GEMINI INNOVATION;;;;;FR;118 RUE DE TOCQUEVILLE;PARIS;75017;;;;;;;;;;
8435;1507;PIMS;participant;3766;P A Consulting Group;;;;;UK;33 Greycoat Street;London;SW1P 2QF;;;;;;;;;;
8435;1507;PIMS;participant;725;BSO-BUREAU VOOR SYSTEEMONTWIKKELING;;;;;NL;KON. WILHELMINALAAN 5 Postbus 8112;UTRECHT;3503 RC;;;;;;;;;;
8435;1507;PIMS;participant;6181;Turing Institute Ltd;;;;;UK;"George House
36 North Hanover Street";Glasgow;G1 2AD;;;;;;;;;;
12587;EN3S0089;PASCAUD;coordinator;124792;FUGRO ENGINEERS B.V.;;;;;NL;10,Veurse Achterweg 10;LEIDSCHENDAM;2260 AG;;;;;;;;;;
8451;1072;DIAMOND;coordinator;923937611;Siemens AG;;;;;DE;Otto-Hahn-Ring 6;München;81739;;;;;;;;;;
8451;1072;DIAMOND;participant;103633;Universitaet Fridericana Karlsruhe (Technische Hochschule);;HES;;;DE;Kaiserstraße 12;Karlsruhe;76128;;;;;;;;;;
8451;1072;DIAMOND;participant;723;CWI-CENTRUM VOOR WISKUNDE & INFORMATICA;;;;;NL;KRUISLAAN 413 Postbus 4079;AMSTERDAM;1098 SJ;;;;;;;;;;
8451;1072;DIAMOND;participant;110647;VSN International Limited;;;;;UK;5 The Waterhouse, Waterhouse Street,;Hemel Hempstead;HP1 1ES;http://www.vsn-intl.com;;;;;;;;;
8440;967;PADMAVATI;coordinator;68968;THOMSON CSF;;;;;FR;160 BOULEVARD DE VALMY;PARIS LA DEFENSE;92074;;;;;;;;;;
8440;967;PADMAVATI;participant;120;FIRST INTERNATIONAL;;;;;EL;;;;;;;;;;;;;
8440;967;PADMAVATI;participant;48919;Centro Studi e Laboratori Telecomunicazioni SpA;;;;;IT;Via G. Reiss Romoli, 274;TORINO;10148;http://www.cselt.stet.it/Cselt/index_text.htm;;;;;;;;;
8440;967;PADMAVATI;participant;36041;GEC-Marconi Materials Technology Ltd;;;;;UK;Elstree Way;Borehamwood;WD6 1RX;;;;;;;;;;
8424;1503;GRADIENT;participant;999991334;KATHOLIEKE UNIVERSITEIT LEUVEN RESEARCH AND DEVELOPMENT;;HES;;;BE;BENEDENSTRAAT;LEUVEN;3000;;;;;;;;;;
8424;1503;GRADIENT;coordinator;16018;CRI A/S;;;;;DK;BRENGNERODVEJ 144;BIRKEROD;3460;;;;;;;;;;
8424;1503;GRADIENT;participant;67581;Asea Brown Boveri AG;;;;;DE;Eppelheimer Straße 82;Heidelberg;69123;;;;;;;;;;
8424;1503;GRADIENT;participant;999974068;University of Strathclyde;;;;;UK;Richmond Street 26;Glasgow;G1 1XH;;;;;;;;;;
8434;1505;DELTA-4;participant;48846;Gesellschaft fur Mathematik und Datenverarbeitung mbH;;;;;DE;Hardenbergplatz 2;Berlin;10623;;;;;;;;;;
8434;1505;DELTA-4;participant;97446;Fraunhofer-Gesellschaft zur Förderung der Angewandten Forschung eV (FhG);;;;;DE;Sebastian-Kneipp-Straße 12-14;Karlsruhe;76131;;;;;;;;;;
8434;1505;DELTA-4;participant;999613325;INESC-INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES;;;;;PT;APARTADO 10105, RUA ALVES REDOL;LISBOA;1017;;;;;;;;;;
8434;1505;DELTA-4;participant;18303;Telettra SpA;;;;;IT;Via Capo di Lucca;Bologna;40126;;;;;;;;;;
8434;1505;DELTA-4;participant;657;JEAN LEFEBVRE TELECOM;;;;;FR;31-32 QUAI DE DION BOUTON;PUTEAUX;92811;;;;;;;;;;
8434;1505;DELTA-4;participant;108214;Institut National Polytechnique de Grenoble;;;;;FR;;Saint-Martin-d'Hères;38402;;;;;;;;;;
8434;1505;DELTA-4;participant;196844;NATIONAL RESEARCH COUNCIL OF ITALY;;;;;IT;Via G. Moruzzi 1;PISA;56124;;;;;;;;;;
8434;1505;DELTA-4;participant;999997930;CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE;;;;;FR;AVENUE DU COLONEL ROCHE,7;TOULOUSE;31077;;;;;;;;;;
8434;1505;DELTA-4;participant;166357;UNIVERSITA DEGLI STUDI DI BOLOGNA;;HES;;;IT;Viale Risorgimento 2;Bologna;40136;;;;;;;;;;
8434;1505;DELTA-4;participant;7609;Ferranti International plc;;;;;UK;"Simonsway
Wythenshawe";Manchester;M22 5LA;;;;;;;;;;
8434;1505;DELTA-4;coordinator;996058081;Bull SA;;;;;FR;1 rue de Provence;Echirolles;38432;;;;;;;;;;
8434;1505;DELTA-4;participant;18012;MARI Applied Technologies Ltd;;;;;UK;"Boldon Business Park
Witney Way";Boldon;NE35 9PE;;;;;;;;;;
8394;390;PROSPECTRA;participant;167673;SAARLAND UNIVERSITY;;HES;;;DE;Im Stadtwald;SAARBRUECKEN;66123;;;;;;;;;;
8394;390;PROSPECTRA;participant;161202;UNIVERSITA�T PASSAU;;HES;;;DE;DR HANS-KAPFINGER-STRAßE;PASSAU;94032;;;;;;;;;;
8394;390;PROSPECTRA;participant;23180;SYSECA SA;;;;;FR;315 BUREAUX DE LA COLLINE;SAINT-CLOUD;92213;;;;;;;;;;
8394;390;PROSPECTRA;participant;631;CRI-COMPUTER RESOURCES INTL. A/S;;;;;DK;BREGNERODVEJ 144;BIRKEROD;3460;;;;;;;;;;
8394;390;PROSPECTRA;participant;16117;ALCATEL STANDARD ELECTRICA SA;;;;;ES;RAMIREZ DE PRADO 5;MADRID;28045;;;;;;;;;;
8394;390;PROSPECTRA;participant;282;SYSTEAM KG;;;;;DE;AM RUPPURRER SCHLOSS;KARLSRUHE;7500;;;;;;;;;;
8394;390;PROSPECTRA;coordinator;999987454;UNIVERSITAET BREMEN;;HES;;;DE;Bibliothekstrasse 1;BREMEN;28334;;;;;;;;;;
8394;390;PROSPECTRA;participant;999974068;University of Strathclyde;;;;;UK;Richmond Street 26;Glasgow;G1 1XH;;;;;;;;;;
8394;390;PROSPECTRA;participant;999848453;UNIVERSITAET DORTMUND;;HES;;;DE;Emil-Figge-Straße 74;Dortmund;44221;;;;;;;;;;
8646;1614;CSA;participant;3815;VALVO BAUELEMENTE PHILIPS GMBH;;;;;DE;VOGT-KÖLLN-STRAßE;HAMBURG;2000;;;;;;;;;;
8646;1614;CSA;participant;2292;SYNERGIE INFORMATIQUE & DEVELOPPEMENT;;;;;FR;102 BOULEVARD MALESHERBES;PARIS;75017;;;;;;;;;;
8646;1614;CSA;participant;3755;ITK Informations-Technologie Kiel GmbH;;;;;DE;Holzkoppelweg 5;Kiel;24118;;;;;;;;;;
