projectRcn;projectID;projectAcronym;role;id;name;shortName;activityType;endOfParticipation;ecContribution;country;street;city;postCode;organizationUrl;vatNumber;contactForm;contactType;contactTitle;contactFirstNames;contactLastNames;contactFunction;contactTelephoneNumber;contactFaxNumber
8346;1696;CIRCE;coordinator;;Elsag Bailey SpA;;;;;IT;Via Puccini 2;Genova;16154;;;;;;;;;;
8346;1696;CIRCE;participant;;PHILIPS MBLE SA;;;;;BE;RUE DES DEUX GARES, 82;BRUXELLES;1070;;;;;;;;;;
8346;1696;CIRCE;participant;;CAP Gemini Innovation;;;;;FR;7 chemin du Vieux Chêne;Meylan;38240;;;;;;;;;;
8346;1696;CIRCE;participant;;Rheinisch-Westfälische Technische Hochschule Aachen (RWTH);;;;;DE;Steinbachstraße 53B;Aachen;52074;;;;;;;;;;
8346;1696;CIRCE;participant;;Aeritalia Società Aerospaziale Italiana SpA;;;;;IT;Corso Marche 41;Torino;10146;;;;;;;;;;
8770;5398;SHAPE;participant;;Datamont Feruzzi Group SpA;;;;;IT;Via Taramelli 26 10782;Milano;20124;;;;;;;;;;
8770;5398;SHAPE;participant;;BUREAU VAN DIJK;;;;;BE;AVENUE LOUISE /BTE 14, 250, 14;BRUXELLES;1050;;;;;;;;;;
8770;5398;SHAPE;participant;;TRANSTOOLS SA;;;;;ES;O'DONNELL, 3;MADRID;28009;;;;;;;;;;
8770;5398;SHAPE;participant;;University of Glasgow;;;;;UK;8-17 Lilybank Gardens;Glasgow;G12 8RZ;http://www.gla.ac.uk/;;;;;;;;;
8770;5398;SHAPE;coordinator;;Alcatel ISR;;;;;FR;34 Cours Blaise Pascal;Evry;91025;;;;;;;;;;
3047;STEP0098;JIVE;participant;;British Gas plc;;;;;UK;"Midlands Research Station
Wharf Lane";Solihull;B91 2JW;;;;;;;;;;
3047;STEP0098;JIVE;participant;;FINNISH METEOROLOGICAL INSTITUTE;;;;;FI;20 E,Sahaajankatu 20 E;HELSINKI;810;;;;;;;;;;
3047;STEP0098;JIVE;participant;;VON KARMAN INSTITUTE FOR FLUID DYNAMICS;;;;;BE;72,CHAUSSEE DE WATERLOO 72;RHODE-ST-GENESE;1640;;;;;;;;;;
3047;STEP0098;JIVE;participant;;Health and Safety Executive (HSE);;;;;UK;Harpur Hill;Buxton;SK17 9JN;;;;;;;;;;
3047;STEP0098;JIVE;participant;;Battelle-Institut eV;;;;;DE;Am Römerhof 35;Frankfurt am Main;60486;;;;;;;;;;
3047;STEP0098;JIVE;participant;;POLYTECHNIC OF MILAN;;;;;IT;Piazza Leonardo da Vinci 32;MILANO;20133;;;;;;;;;;
3047;STEP0098;JIVE;participant;;South Bank University;;;;;UK;103 Borough Road;London;SE1 0AA;;;;;;;;;;
3047;STEP0098;JIVE;participant;;RISOE NATIONAL LABORATORY;;;;;DK;Frederiksborgvej 399;ROSKILDE;4000;;;;;;;;;;
3047;STEP0098;JIVE;participant;;Shell Research Ltd;;;;;UK;Thornton Research Centre;Chester;CH1 3SH;;;;;;;;;;
3047;STEP0098;JIVE;coordinator;;Business Unit of TNO Built Environment and Geosciences;;;;;NL;Van Mourik Broekmanweg 6;DELFT;2628 XE;http://refit.bouw.tno.nl/;;;;;;;;;
3047;STEP0098;JIVE;participant;;Universidad Politécnica de Madrid;;;;;ES;2,José Gutiérrez Abascal;Madrid;28006;;;;;;;;;;
3047;STEP0098;JIVE;participant;;AEA Technology plc;;;;;UK;"Culcheth Laboratory
Wighsaw Lane";Warrington;WA3 4NE;;;;;;;;;;
21418;3166;ASMICS;participant;;SAARLAND UNIVERSITY;;;;;DE;Im Stadtwald;SAARBRUECKEN;66123;;;;;;;;;;
21418;3166;ASMICS;participant;;RIJKS UNIVERSITEIT LEIDEN;;;;;NL;NIELS BOHRWEG 1, 9512;LEIDEN;2333 CA/ 2;;;;;;;;;;
21418;3166;ASMICS;participant;;Université de Lille I (Université des Sciences et Technologies de Lille Flandres Artois);;;;;FR;Domaine Universitaire Scientifique;Villeneuve d'Ascq;59655;;;;;;;;;;
21418;3166;ASMICS;coordinator;;Université de Paris VII;;;;;FR;4 place Jussieu;Paris;75252;;;;;;;;;;
21418;3166;ASMICS;participant;;École Normale Supérieure de Lyon;;;;;FR;46 allée d'Italie;Lyon;69364;;;;;;;;;;
21418;3166;ASMICS;participant;;INSTITUTO NACIONAL DE INVESTIGACAO CIENTIFICA;;;;;PT;PRACA GOMES TEIXEIRA;PORTO;4000;;;;;;;;;;
21418;3166;ASMICS;participant;;Université de Paris VII;;;;;FR;2 place Jussieu;Paris;75251;;;;;;;;;;
21418;3166;ASMICS;participant;;Rheinisch-Westfälische Technische Hochschule Aachen (RWTH);;;;;DE;Ahornstraße 55;Aachen;52074;;;;;;;;;;
21418;3166;ASMICS;participant;;TECHNISCHE UNIVERSITÄT BERLIN;;;;;DE;FRANKLINSTRAßE 28-29;BERLIN;10587;;;;;;;;;;
21418;3166;ASMICS;participant;;UNIVERSITY COLLEGE DUBLIN;;;;;IE;UPPER MERRION STR.;DUBLIN 4;;;;;;;;;;;
21418;3166;ASMICS;participant;;UNIVERSITE DE L'ETAT A MONS;;;;;BE;AVENUE MAISTRIAU, 15;MONS;7000;;;;;;;;;;
21418;3166;ASMICS;participant;;Università degli Studi di Napoli;;;;;IT;Via Mezzocannone 8;Napoli;80134;;;;;;;;;;
21418;3166;ASMICS;participant;;Università degli Studi di Palermo;;;;;IT;Via Archirafi 34;PALERMO;90100;;;;;;;;;;
21418;3166;ASMICS;participant;;Université de Bordeaux I;;;;;FR;351 cours de la Libération;Talence;33405;;;;;;;;;;
21418;3166;ASMICS;participant;;Politecnico di Milano;;;;;IT;Piazza Leonardo da Vinci 32;Milano;20133;;;;;;;;;;
21418;3166;ASMICS;participant;;Technische Universitaet Muenchen;;;;;DE;Arcisstrasse 21;Muenchen;80333;;;;;;;;;;
21418;3166;ASMICS;participant;;UNIVERSITA DEGLI STUDI DI MILANO;;;;;IT;VIA FESTA DEL PERDONO 7;MILANO;20122;;;;;;;;;;
8215;3245;LF;participant;;UNIVERSITA DEGLI STUDI DI TORINO;;;;;IT;Corso Svizzera 185;TORINO;10149;;;;;;;;;;
8215;3245;LF;participant;;University of Manchester;;;;;UK;Oxford Road;Manchester;M13 9PL;;;;;;;;;;
8215;3245;LF;participant;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;"Domaine de Voluceau
Rocquencourt";Le Chesnay;78153;;;;;;;;;;
8215;3245;LF;coordinator;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;"Domaine de Voluceau
Rocquencourt";Le Chesnay;78153;;;;;;;;;;
8215;3245;LF;participant;;CHALMERS UNIVERSITY OF TECHNOLOGY;;;;;SE;;GOETEBORG;41296;;;;;;;;;;
8215;3245;LF;participant;;UNIVERSITE DE PARIS VII DENIS DIDEROT;;;;;FR;Place Jussieu 2;PARIS;;;;;;;;;;;
8215;3245;LF;participant;;University of Cambridge;;;;;UK;"New Museums Site
Pembroke Street";Cambridge;CB2 3QG;;;;;;;;;;
8215;3245;LF;participant;;University of Oxford;;;;;UK;11 Keble Road;Oxford;OX1 3QD;;;;;;;;;;
8225;3070;FIDE;participant;166558;UNIVERSITA DEGLI STUDI DI PISA;;HES;;;IT;Lungarno Pacinotti 43;Pisa;56100;;;;;;;;;;
8225;3070;FIDE;participant;;UNIVERSITY OF ST ANDREWS;;;;;UK;North Haugh;ST ANDREWS;KY16 9SS;;;;;;;;;;
8225;3070;FIDE;participant;;Universität Hamburg;;;;;DE;Moorweidenstraße 18;Hamburg;20148;;;;;;;;;;
8225;3070;FIDE;coordinator;;University of Glasgow;;;;;UK;8-17 Lilybank Gardens;Glasgow;G12 8RZ;http://www.gla.ac.uk/;;;;;;;;;
8225;3070;FIDE;participant;;NATIONAL RESEARCH COUNCIL OF ITALY;;;;;IT;Via G. Moruzzi 1;PISA;56124;;;;;;;;;;
8225;3070;FIDE;participant;;Université de Paris XI (Université Paris-Sud);;;;;FR;Avenue Georges Clémenceau;Orsay;91405;;;;;;;;;;
8225;3070;FIDE;participant;;GIP Altair;;;;;FR;Domaine de Voluceau;Le Chesnay;78153;;;;;;;;;;
8801;5607;FLEXICOM;participant;;BICC plc;;;;;UK;"Quantum House
Maylands Avenue";Hemel Hempstead;HP2 4SJ;;;;;;;;;;
8801;5607;FLEXICOM;coordinator;;GREATER LONDON ENTERPRISE;;;;;UK;63-67 Newington Causeway;LONDON;SE1 6BD;;;;;;;;;;
8801;5607;FLEXICOM;participant;;UNIVERSITY OF STRATHCLYDE;;;;;UK;16 RICHMOND STREET;GLASGOW;G1 IXQ;;;;;;;;;;
8801;5607;FLEXICOM;participant;;UNIVERSITY COLLEGE GALWAY;;;;;IE;UNIVERSITY ROAD;GALWAY;;;;;;;;;;;
8801;5607;FLEXICOM;participant;;GLOBALSIS, ENGENHARIA SISTEMAS;;;;;PT;RUA CASTILHO, 39;LISBOA;1200;;;;;;;;;;
8801;5607;FLEXICOM;participant;;Solari Udine SpA;;;;;IT;Via Pieri 29;Udine;33100;;;;;;;;;;
8801;5607;FLEXICOM;participant;;Tecnologie e Sistemi per il Trattamento dell'Informazione;;;;;IT;Via Emilio de Marchi 27;Roma;141;;;;;;;;;;
3872;MR4*0181;EULIMA;coordinator;;Laboratoire du Cyclotron;;;;;FR;227 avenue de la Lanterne;Nice;6200;;;;;;;;;;
3882;MR4*0119;DRG;coordinator;;Iasist;;;;;ES;Rambla de Catalunya 1, 5 - 2a;Barcelona;8007;;;;;;;;;;
8580;5040;MISTY;participant;;Commissariat à l'Energie Atomique (CEA);;;;;FR;"Centre d'Études de Grenoble
17 avenue des Martyrs";Grenoble;38041;;;;;;;;;;
8580;5040;MISTY;participant;998133590;INESC-INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES;;REC;;;PT;APARTADO 10105, RUA ALVES REDOL;LISBOA;1017;;;;;;;;;;
8580;5040;MISTY;coordinator;;Rodime Europe Ltd;;;;;UK;"59-60 Nasmyth Road
Southfield Industrial Estate";Glenrothes;KY6 2SD;;;;;;;;;;
8580;5040;MISTY;participant;;Eurodisk Technologies Ltd;;;;;UK;"First Avenue
Deeside Industrial Estate";Chester;CH5 2NU;;;;;;;;;;
8580;5040;MISTY;participant;;Pilkington plc;;;;;UK;"Hall Lane
Lathom";Ormskirk;L40 5UF;;;;;;;;;;
8580;5040;MISTY;participant;;Compagnie Européenne de Composants Electroniques;;;;;FR;50 RUE JEAN PIERRE TIMBAUD;COURBEVOIE;92400;;;;;;;;;;
8580;5040;MISTY;participant;;APPLIED MAGNETICS BELGIUM NV;;;;;BE;RAADSHERENSTRAAT;TURNHOUT;2300;;;;;;;;;;
14509;R1039;DILUN;participant;;BICC plc;;;;;UK;;;;;;;;;;;;;
14509;R1039;DILUN;participant;166785;HELSINKI UNIVERSITY OF TECHNOLOGY;;;;;FI;Otakaari 1;;;;;;;;;;;;
14509;R1039;DILUN;participant;;EB Teknologi Ltd;;;;;NO;;;;;;;;;;;;;
14509;R1039;DILUN;participant;;Post and Telecommunications of Finland;;;;;FI;;;;;;;;;;;;;
14509;R1039;DILUN;participant;;Senter for Industrieforskning;;;;;NO;;;;;;;;;;;;;
14509;R1039;DILUN;participant;;Kone Belgium SA;;;;;BE;;;;;;;;;;;;;
14509;R1039;DILUN;coordinator;;Universität Bremen;;;;;DE;Hochschulring 20;Bremen;28359;;;;;;;;;;
14509;R1039;DILUN;participant;;AEG AG;;;;;DE;Steinhoeft 9;Wedel;22880;;;;;;;;;;
8262;3149;MUCOM;participant;;RUHR-UNIVERSITY BOCHUM;;;;;DE;Universitätsstraße 150;BOCHUM;44780;;;;;;;;;;
8262;3149;MUCOM;participant;;UNIVERSITE CATHOLIQUE DE LOUVAIN;;;;;BE;PL.DE L'UNIVERSITE, 1;LOUVAIN-LA-NEUVE;1348;;;;;;;;;;
8262;3149;MUCOM;participant;;UNIVERSITE DE GENEVE;;;;;CH;RUE DU GENERAL DUFOUR, 24;GENEVE;1207;;;;;;;;;;
8262;3149;MUCOM;participant;;KATHOLIEKE UNIVERSITEIT NIJMEGEN;;;;;NL;GEERT GROOTEPLEIN NOORD 21, 9101;NIJMEGEN;6525 EZ;;;;;;;;;;
8262;3149;MUCOM;participant;999997930;Centre National de la Recherche Scientifique (CNRS);;;;;FR;4 PLACE JUSSIEU;PARIS;75252;;;;;;;;;;
8262;3149;MUCOM;participant;999979500;Consiglio Nazionale delle Ricerche (CNR);;;;;IT;Via Orazio Raimondo 7;Roma;173;;;;;;;;;;
8262;3149;MUCOM;participant;;UNIVERSITAET ZURICH;;;;;CH;;ZURICH;8091;;;;;;;;;;
8262;3149;MUCOM;coordinator;999997930;Centre National de la Recherche Scientifique;;;;;FR;15,Rue de l'Ecole de Médecine 15;Paris;75270;;;;;;;;;;
8229;1664;MESH;coordinator;;FORTH RESEARCH CENTER OF CRETE;;;;;EL;MADZAPETAKI, 21, 1385;HERAKLION;71110;;;;;;;;;;
8229;1664;MESH;participant;;UNIVERSITÄT KARLSRUHE;;;;;DE;AM ZIRKEL 2;KARLSRUHE;;;;;;;;;;;
8229;1664;MESH;participant;999997930;Centre National de la Recherche Scientifique (CNRS);;;;;FR;Avenue Jean-Baptiste-Clément;Villetaneuse;93430;;;;;;;;;;
8229;1664;MESH;participant;;Université de Paris XI (Université Paris-Sud);;;;;FR;Avenue Georges Clémenceau;Orsay;91405;;;;;;;;;;
8229;1664;MESH;participant;;University of Oxford;;;;;UK;11 Keble Road;Oxford;OX1 3QD;;;;;;;;;;
8694;5416;CIMDATA;coordinator;;CRIF MECHANICAL ENGINEERING;;;;;BE;CELESTIJNENLAAN, 300C;HEVERLEE;3001;;;;;;;;;;
8694;5416;CIMDATA;participant;209681;FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;;;;;DE;Pascalstraße 8-9;Berlin;10587;;;;;;;;;;
8694;5416;CIMDATA;participant;;FT Healthcare and Cartermill International Ltd;;;;;UK;"Technology Centre
North Haugh";St Andrews;KY16 9EA;;;;;;;;;;
8694;5416;CIMDATA;participant;;DANSK TEKNOLOGISK INSTITUT;;;;;DK;GREGERSENSVEJ, 141;TAASTRUP;2630;;;;;;;;;;
8694;5416;CIMDATA;participant;;GEPRO;;;;;DE;KULLENHOFSTRAßE 42A;AACHEN;52074;;;;;;;;;;
8694;5416;CIMDATA;participant;;FORDESI - FORMACAO SERVICO & INVESTIGACAO;;;;;PT;AVENIDA ALMIRANTE REIS, 219-3;LISBOA;1000;;;;;;;;;;
8694;5416;CIMDATA;participant;;METAL RESEARCH INSTITUTE - TNO;;;;;NL;VAN WESTENENLAAN LAAN, 501, 541;APELDOORN;7300 AM;;;;;;;;;;
8694;5416;CIMDATA;participant;;Cambashi Ltd;;;;;UK;52 Mawson Road;Cambridge;CB1 2HY;;;;;;;;;;
1872;JOUF0033;EOS;participant;;Danmarks Tekniske Universitet;;;;;DK;;Lyngby;2800;;;;;;;;;;
1872;JOUF0033;EOS;participant;;ISTITUTO NAZIONALE DI OCEANOGRAFIA E DI GEOFISICA SPERIMENTALE;TBC;;;;IT;Borgo Grotta Gigante 42/C;SGONICO-TRIESTE;;;;;;;;;;;
1872;JOUF0033;EOS;coordinator;;TECHNISCHE UNIVERSITAET HAMBURG-HARBURG;;;;;DE;Schellerdam 4;HAMBURG;21073;;;;;;;;;;
8383;2148;VALID;participant;;CENTRE D'ESTUDIS AVANCAIS DE BLANES;;;;;ES;CAMI DE SANTA BARBARA;BLANES;17300;;;;;;;;;;
8383;2148;VALID;coordinator;;Framentec Cognitech SA;;;;;FR;"Tour Fiat
1 place de la Coupole";Paris la Défense;92084;;;;;;;;;;
8383;2148;VALID;participant;;COMPUTER RESOURCES INTERNATIONAL;;;;;DK;BREGNEROEDVEJ, 144;BIRKEROED;3460;;;;;;;;;;
8383;2148;VALID;participant;;UNIVERSIDAD POLITECNICA DE MADRID;;;;;ES;CAMPUS DE MONTEGANCEDO;BOADILLA DEL MONTE;28660;;;;;;;;;;
8595;5051;MORECO;participant;;TELEFONICA SISTEMAS;;;;;ES;SOR ANGELA DE LA CRUZ, 3;MADRID;28020;;;;;;;;;;
8595;5051;MORECO;participant;;TELESINCRO;;;;;ES;PARC TECHNOLOGIC DEL VALLES;CERDANYOLA;8290;;;;;;;;;;
8595;5051;MORECO;coordinator;;SINORG;;;;;FR;7 RUE ROYALE;PARIS;75008;;;;;;;;;;
8595;5051;MORECO;participant;996058081;BULL SA;;;;;FR;"Tour Bull
1 place Carpeaux";PUTEAUX;92800;;;;;;;;;;
8595;5051;MORECO;participant;;ELGELEC;;;;;FR;24 ST. THIBAULT;FONTENAY LES BRIIS;91640;;;;;;;;;;
8595;5051;MORECO;participant;;PENBURG;;;;;ES;AVENIDA RIUS YTAULET, 105;SANT CUGAT (BARCELONA);8190;;;;;;;;;;
8595;5051;MORECO;participant;;Philips Composants;;;;;FR;117 Quai du Président Roosevelt;Issy-les-Moulineaux;92134;;;;;;;;;;
8748;5667;PARALLELISING TOOLS;coordinator;;TNO-INST.OF APPLIED COMPUTER SCIENCE;;;;;NL;SCHOEMAKERSTRAAT, 97, 214;DELFT;2628 VK;;;;;;;;;;
8748;5667;PARALLELISING TOOLS;participant;;NUMERICAL CONSULTANTS T/A TRITECH;;;;;IE;TEMPLE LANE, 26;DUBLIN 2;;;;;;;;;;;
8748;5667;PARALLELISING TOOLS;participant;;Parseq;;;;;UK;"14 Woodlands Close
Chandlers Ford";Eastleigh;SO5 1AT;;;;;;;;;;
8748;5667;PARALLELISING TOOLS;participant;;Strand Software Technologies Ltd;;;;;UK;Greycaine Road;Watford;WD2 4JP;;;;;;;;;;
8748;5667;PARALLELISING TOOLS;participant;;Elabodater;;;;;IT;Via G.M. Bosco 20;Caserta;81100;;;;;;;;;;
8768;5441;BOOTSTRAP;participant;;E2S - EXPERT SOFTWARE SYSTEMS;;;;;BE;TECHNOLOGIEPARK, 5;ZWIJNAARDE;9052;;;;;;;;;;
8768;5441;BOOTSTRAP;participant;;ROBERT BOSCH GMBH;;;;;DE;Robert-Bosch-Platz 1;GERLINGEN;70839;;;;;;;;;;
8768;5441;BOOTSTRAP;participant;;Technische Universitaet Graz;;;;;AT;Schiessstattgasse 4A;Graz;8010;;;;;;;;;;
8768;5441;BOOTSTRAP;participant;;Etnoteam S.p.a.;;;;;IT;Via Adelaide Bono Cairoli 34;Milano;20127;http://www.etnoteam.it;;;;;;;;;
8768;5441;BOOTSTRAP;coordinator;;2i Industrial Informatics GmbH;;;;;DE;Haierweg 20e;Freiburg;79114;;;;;;;;;;
8711;5633;HYTECH;participant;;Applied Research Group SpA;;;;;IT;Via Fratelli Bronzetti 18;Milano;20129;;;;;;;;;;
8711;5633;HYTECH;participant;;IFATEC;;;;;FR;3 rue Petigny;Versailles;78000;;;;;;;;;;
8711;5633;HYTECH;coordinator;;Datamont Feruzzi Group SpA;;;;;IT;Via Taramelli 26 10782;Milano;20124;;;;;;;;;;
8711;5633;HYTECH;participant;998133590;INESC-INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES;;REC;;;PT;APARTADO 10105, RUA ALVES REDOL, 9;LISBOA;1017;;;;;;;;;;
8711;5633;HYTECH;participant;;Magneti Marelli SpA;;;;;IT;Via Aldo Borletti 61/63;Milano;20011;;;;;;;;;;
8711;5633;HYTECH;participant;;Westfälische Wilhelms-Universität Münster;;;;;DE;Corrensstraße 2/4;Münster;48149;;;;;;;;;;
8711;5633;HYTECH;participant;;Etnoteam S.p.a.;;;;;IT;Via Adelaide Bono Cairoli 34;Milano;20127;http://www.etnoteam.it;;;;;;;;;
8720;5432;PANDA;participant;;TELEFONICA SISTEMAS;;;;;ES;SOR ANGELA DE LA CRUZ, 3;MADRID;28020;;;;;;;;;;
8720;5432;PANDA;participant;996058081;BULL SA;;;;;FR;"Tour Bull
1 place Carpeaux";PUTEAUX;92800;;;;;;;;;;
8720;5432;PANDA;participant;;GRUPO DE EMPRESAS APD;;;;;ES;CASTELLO, 63;MADRID;28001;;;;;;;;;;
8720;5432;PANDA;participant;;DATACENTRALEN AF 1959;;;;;DK;RETORTVEJ 6 - 8;VALBY;2500;;;;;;;;;;
8720;5432;PANDA;coordinator;;Società Generale d'Informatica SpA;;;;;IT;Via C. Celso 4;Roma;161;;;;;;;;;;
8720;5432;PANDA;participant;;IABG Industrieanlagen Betriebsgesellschaft mbH;;;;;DE;EINSTEINSTRAßE 20;OTTOBRUNN;85521;;;;;;;;;;
8237;3043;LATMIC;coordinator;999997930;Centre National de la Recherche Scientifique (CNRS);;;;;FR;1919 route de Mende;Montpellier;34405;;;;;;;;;;
8237;3043;LATMIC;participant;;University of Exeter;;;;;UK;Stocker Road;Exeter;EX4 4QL;;;;;;;;;;
8237;3043;LATMIC;participant;;Defence Research Agency (DRA);;;;;UK;St Andrews Road;Malvern;WR14 3PS;;;;;;;;;;
8237;3043;LATMIC;participant;;CNET France Télécom;;;;;FR;2 route de Tregastel;Lannion;22300;;;;;;;;;;
8237;3043;LATMIC;participant;999984350;THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE;;HES;;;UK;Wilberforce Road;CAMBRIDGE;CB3 0WB;;;;;;;;;;
8237;3043;LATMIC;participant;;NATIONAL MICROELECTRONICS RESEARCH CENTRE;;;;;IE;PROSPECT ROW;CORK;;;;;;;;;;;
8237;3043;LATMIC;participant;;UNIVERSITAET STUTTGART;;;;;DE;Pfaffenwaldring 57;STUTTGART;70550;;;;;;;;;;
8363;2080;REX;participant;999993468;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE;;HES;;;UK;Queens Gate 180;LONDON;SW7 2BZ;;;;;;;;;;
8363;2080;REX;participant;99926;Gesellschaft fur Mathematik und Datenverarbeitung mbH;;;;;DE;Haid-und-Neu-Straße 7;Karlsruhe;76131;;;;;;;;;;
8363;2080;REX;participant;923937611;SIEMENS AG;;;;;DE;OTTO-HAHN-RING 6;MÜNCHEN;81739;;;;;;;;;;
8363;2080;REX;participant;;GSI TECSI;;;;;FR;6 Cours Michelet;Paris la Défense;92064;;;;;;;;;;
8363;2080;REX;participant;;Universität Fridericana Karlsruhe (Technische Hochschule);;;;;DE;Kaiserstraße 12;Karlsruhe;76128;;;;;;;;;;
8363;2080;REX;participant;;Intrasoft;;;;;EL;Adrianiou Street 2;Athenes;11525;;;;;;;;;;
8363;2080;REX;participant;;TECHNISCHE UNIVERSITÄT BERLIN;;;;;DE;STRAßE DES 17 JUNI 135;BERLIN;10623;;;;;;;;;;
8363;2080;REX;participant;;University of Oxford;;;;;UK;11 Keble Road;Oxford;OX1 3QD;;;;;;;;;;
8363;2080;REX;coordinator;;CPV-Stollmann Vertiebs GmbH;;;;;DE;Gasstraße 18;Hamburg;22761;;;;;;;;;;
8363;2080;REX;participant;;2i Industrial Informatics GmbH;;;;;DE;Haierweg 20e;Freiburg;79114;;;;;;;;;;
8363;2080;REX;participant;;INTRACOM SA-HELLENIC TELECOM.& ELECTR.INDUSTRY;;;;;EL;19.5 KM MARKOPOULOU AVENUE, 68, 68;PEANIA - ATTIKA;19002;;;;;;;;;;
8613;2082;HECTOR;participant;;Universität Köln;;;;;DE;Universitätsstraße 45;Köln;50931;;;;;;;;;;
8613;2082;HECTOR;participant;;Dornier System GmbH;;;;;DE;An der Bundesstraße 31;Friedrichshafen;88048;;;;;;;;;;
8613;2082;HECTOR;participant;;Consorzio per la Ricerca e le Applicazioni di Informatica;;;;;IT;Località Santo Stefano;Rende;87036;;;;;;;;;;
8613;2082;HECTOR;participant;;DELGA INTERNATIONAL;;;;;ES;AVENIDA DE BRASIL, 30;MADRID;28020;;;;;;;;;;
8613;2082;HECTOR;participant;;Institut für Organisationsforschung und Technologieanwendung;;;;;DE;Kästlenstraße 32;München;81827;;;;;;;;;;
8613;2082;HECTOR;participant;;KPMG Peat Marwick McLintock;;;;;UK;"1 Puddle Dock
Blackfriars";London;EC4V 3PD;;;;;;;;;;
8613;2082;HECTOR;participant;;P A Consulting Group;;;;;UK;68 Knightsbridge;London;SW1X 7LJ;;;;;;;;;;
8613;2082;HECTOR;participant;;CAP Gemini Innovation;;;;;FR;7 chemin du Vieux Chêne;Meylan;38240;;;;;;;;;;
8613;2082;HECTOR;coordinator;209681;FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;;;;;DE;Nobelstrasse 12;STUTTGART;70569;;;;;;;;;;
8248;1675;SEMANTIQUE;coordinator;999993468;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE;;HES;;;UK;Queens Gate 180;LONDON;SW7 2BZ;;;;;;;;;;
8248;1675;SEMANTIQUE;participant;;ECOLE POLYTECHNIQUE;Ecole Polytechnique;;;;FR;ROUTE DE SACLAY;PALAISEAU;;;;;;;;;;;
8248;1675;SEMANTIQUE;participant;;KOBENHAVNS UNIVERSITET;;;;;DK;NJALSGADE, 94;COPENHAGEN;2300;;;;;;;;;;
8248;1675;SEMANTIQUE;participant;;UNIVERSITY OF GLASGOW;UGlasgow;;;;UK;University Avenue;GLASGOW;;;;;;;;;;;
8758;5570;IPTES;participant;;TECHNICAL RESEARCH CENTER OF FINLAND;;;;;FI;KAITOVAYLA, 1201;OULU;90571;;;;;;;;;;
8758;5570;IPTES;participant;17760;UNIVERSITAT POLITECNICA DE MADRID;;HES;;;ES;CAMPUS DE MONTEGANCEDO;MADRID;28660;;;;;;;;;;
8758;5570;IPTES;participant;;TELEFONICA;;;;;ES;EMILIO VARGAS, 6;MADRID;28043;;;;;;;;;;
8758;5570;IPTES;participant;;Synergie Informatique et Développement;;;;;FR;12 bis rue des Pavillons;Puteaux;92804;;;;;;;;;;
8758;5570;IPTES;coordinator;;INSTITUTE FOR ANVENDT DATATEKNIK;;;;;DK;FORSKERPARKEN, 10;ODENSE;5230;;;;;;;;;;
8758;5570;IPTES;participant;;RAUTARUUKKI NEW TECHNOLOGY;;;;;FI;, 217;OULU;90101;;;;;;;;;;
8758;5570;IPTES;participant;;Ente per le Nuove Tecnologie, l'Energia e l'Ambiente (ENEA);;;;;IT;Viale Regina Margherita 125;Roma;148;;;;;;;;;;
8758;5570;IPTES;participant;;Politecnico di Milano;;;;;IT;Piazza Leonardo da Vinci 32;Milano;20133;;;;;;;;;;
8758;5570;IPTES;participant;999992401;COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES;;;;;FR;Rue de la Federation 31-33;PARIS;75015;;;;;;;;;;
8758;5570;IPTES;participant;;MARI Applied Technologies Ltd;;;;;UK;"Boldon Business Park
Witney Way";Boldon;NE35 9PE;;;;;;;;;;
8299;2277;CMSO;participant;;INTERSIS AUTOMACAO;;;;;PT;EST PORTO SALVO, 48;PACO D'ARCOS;2780;;;;;;;;;;
8299;2277;CMSO;participant;;WILHELM KARMANN;;;;;DE;KARMANNSTRAßE 1;OSNABRÜCK;49084;;;;;;;;;;
8299;2277;CMSO;participant;;ALCATEL TITN;;;;;FR;523 TERRASSES DE L'AGORA;EVRY;91034;;;;;;;;;;
8299;2277;CMSO;participant;;Lucas Automotive Ltd;;;;;UK;Great King Street;Birmingham;B19 2XF;;;;;;;;;;
8299;2277;CMSO;coordinator;;ANGEWANDTE COMPUTERTECHNIK FÜR INFORMATIONSSYSTEME IN STUTTGART;;;;;DE;WALDBURGSTRAßE 17-19;STUTTGART;70563;;;;;;;;;;
8299;2277;CMSO;participant;;CMSU-COMMUNICATION AND MANAGEMENT SYSTEM UNIT;;;;;EL;ZOGRAPHOU CAMPUS;ATHENES;15773;;;;;;;;;;
