projectRcn;projectID;projectAcronym;role;id;name;shortName;activityType;endOfParticipation;ecContribution;country;street;city;postCode;organizationUrl;vatNumber;contactForm;contactType;contactTitle;contactFirstNames;contactLastNames;contactFunction;contactTelephoneNumber;contactFaxNumber
8994;6742;SEPADES;participant;;AWV K HUNDT & PARTNERS;;;;;DE;BETTINASTRAßE 33;FRANKFURT AM MAIN;60325;;;;;;;;;;
8994;6742;SEPADES;participant;;LABORATORIO GENERAL D'ASSAIGS I INVESTIGACIONES;;;;;ES;CTRA. ACCES FAC. MEDICINA UAB, 18;BELLATERRA;8193;;;;;;;;;;
8994;6742;SEPADES;coordinator;;Kade Tech Recherche SA;;;;;FR;40 avenue Guy de Collongue;Ecully;69130;;;;;;;;;;
14525;R2093;RIO;participant;;MARI Group Ltd;;;;;UK;"MARI House
Old Town Hall
West Street";Gateshead;NE8 1HE;;;;;;;;;;
14525;R2093;RIO;participant;;INTRASOFT S.A;;;;;EL;2, ANDRIANIOY STR;ATHENS;115 25;;;;;;;;;;
14525;R2093;RIO;participant;;ITEL LTD;;;;;EL;EGIALIAS 21 AND HALEPA 1;MAROUSSI;15125;;;;;;;;;;
14525;R2093;RIO;coordinator;;Sarin Telematica SpA;;;;;IT;SS 148 Pontina Km 29.100;Roma;40;;;;;;;;;;
14525;R2093;RIO;participant;;DeTeBerkom GmbH;;;;;DE;Voltastraße 5;Berlin;13355;;;;;;;;;;
9042;7026;SYSMAN;participant;999993468;IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE;;;;;UK;Queens Gate 180;LONDON;SW7 2BZ;;;;;;;;;;
9042;7026;SYSMAN;participant;;ALCATEL AUSTRIA - ELIN;;;;;AT;RUTHNERGASSE, 1-7;WIEN;1210;;;;;;;;;;
9042;7026;SYSMAN;participant;;International Computers Ltd (ICL);;;;;UK;"ICL House
1 High Street
Putney";London;SW15 1SW;;;;;;;;;;
9042;7026;SYSMAN;coordinator;;AEG ELECTROCOM GMBH;;;;;DE;BÜCKLESTRAßE 1-5;KONSTANZ;78467;;;;;;;;;;
4835;JOU20210;NOEMI;coordinator;;Bertin et Cie S.A.;;;;;FR;"Avenue du 1er Mai
Zone Industrielle";Tarnos;40220;;;;;;;;;;
4835;JOU20210;NOEMI;participant;;European Gas Turbines SA;;;;;FR;3 avenue des Trois Chênes;Belfort;90018;;;;;;;;;;
4835;JOU20210;NOEMI;participant;;United Kingdom Atomic Energy Authority;;;;;UK;353,Harwell;Didcot - Oxfordshire;OX11 0RA;;;;;;;;;;
5492;AER20037;EPICA;participant;;University of Southampton;;;;;UK;Highfield;Southampton;SO9 5NH;;;;;;;;;;
5492;AER20037;EPICA;participant;;British Aerospace Airbus Ltd;;;;;UK;"Filton House
Filton";Bristol;BS99 7AR;;;;;;;;;;
5492;AER20037;EPICA;participant;;Lucas Ltd;;;;;UK;"Stafford Road
Fordhouses";Wolverhampton;WV10 7EH;;;;;;;;;;
5492;AER20037;EPICA;participant;;Aérospatiale Société Nationale Industrielle SA;;;;;FR;316 route de Bayonne;Toulouse;31060;;;;;;;;;;
5492;AER20037;EPICA;participant;;Bodenseewerk Gerätetechnik GmbH;;;;;DE;Alte Nußdorfer Straße;Überlingen;88662;;;;;;;;;;
5492;AER20037;EPICA;coordinator;;EADS - CONSTRUCCIONES AERONAUTICAS S.A.;;;;;ES;S/N,Avenida John Lennon S/N;GETAFE;28906;;;;;;;;;;
5492;AER20037;EPICA;participant;;Dassault Aviation SA;;;;;FR;;Mérignac;33700;;;;;;;;;;
5492;AER20037;EPICA;participant;;Dornier Luftfahrt GmbH;;;;;DE;An der Bundesstraße 31;Friedrichshafen;88039;;;;;;;;;;
5492;AER20037;EPICA;participant;;Fokker Aircraft BV;;;;;NL;;Schiphol Oost;1117 ZJ;;;;;;;;;;
5492;AER20037;EPICA;participant;;Instituto Superior Técnico;;;;;PT;Av. Rovisco Pais;Lisboa;1096;;;;;;;;;;
5492;AER20037;EPICA;participant;;Liebherr Aero Technik GmbH;;;;;DE;;Lindenberg;88153;;;;;;;;;;
5492;AER20037;EPICA;participant;;Lucas Air Equipement SA;;;;;FR;270 Avenue des Gresillons;Asnières;92601;;;;;;;;;;
5492;AER20037;EPICA;participant;;Messerschmitt-Bölkow-Blohm GmbH (MBB);;;;;DE;;München;81611;;;;;;;;;;
5492;AER20037;EPICA;participant;;SA Belge de Constructions Aéronautiques;;;;;BE;1470,Chaussée de Haecht;Bruxelles;1130;;;;;;;;;;
5492;AER20037;EPICA;participant;;Université Catholique de Louvain;;;;;BE;3,Place du Levant;Louvain-la-Neuve;1348;;;;;;;;;;
8964;1808;M3-GAS;participant;;CENTRO NACIONAL DE MICROELECTRONICA;;;;;ES;SERRANO, 144;MADRID;28006;;;;;;;;;;
8964;1808;M3-GAS;participant;209681;FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;;;;;DE;Paul-Gerhardt-Allee 42;München;81245;;;;;;;;;;
8964;1808;M3-GAS;participant;;DEUTSCHE AEROSPACE AG;;;;;DE;OTTO-HAHN-STRAßE 28-30;MÜNCHEN;81611;;;;;;;;;;
8964;1808;M3-GAS;participant;;UNIVERSITE DE NEUCHATEL;;;;;CH;RUE A L BREGUET, 2;NEUCHATEL;2000;;;;;;;;;;
8964;1808;M3-GAS;participant;;EniTecnologie S.p.A.;;;;;IT;Via Felice Maritano;Milano - San Donato Milanese;20097;;;;;;;;;;
8964;1808;M3-GAS;participant;;Università degli Studi di Genova;;;;;IT;Via Dodecaneso 35;Genova;16146;;;;;;;;;;
8964;1808;M3-GAS;coordinator;;Schlumberger Industries SA;;;;;FR;50 avenue Jean Jaurès;Montrouge;92542;;;;;;;;;;
17024;V2012;PROMISE;coordinator;;AB VOLVO;;;;;SE;CHALMERS TEKNIKPARK;GOTHENBURG;41288;;;;;;;;;;
17024;V2012;PROMISE;participant;;TELI AB;;;;;SE;;SUNDSVALL;85122;;;;;;;;;;
17024;V2012;PROMISE;participant;;Rijkswaterstaat;;;;;NL;200,Boompjes;Rotterdam;3000 BA;;;;;;;;;;
17024;V2012;PROMISE;participant;;PROGNOS;;;;;DE;LUTZOWSTRAßE 33-36;BERLIN;1000;;;;;;;;;;
17024;V2012;PROMISE;participant;;SWEDISH TELECOM RADIO;;;;;SE;;HANINGE;13680;;;;;;;;;;
17024;V2012;PROMISE;participant;;Motorola Ltd;;;;;UK;"Taylors Road
Stotfold";Hitchin;SG5 4AY;;;;;;;;;;
17024;V2012;PROMISE;participant;;STEIERWALD SCHONHARTING UND PARTNER;;;;;DE;ALEXANDERSTRAßE 105;STUTTGART;7000;;;;;;;;;;
17024;V2012;PROMISE;participant;;SWEDISH NATIONAL ROAD ADMINISTRATION;;;;;SE;;BORLANGE;78187;;;;;;;;;;
17024;V2012;PROMISE;participant;;IBM Deutschland GmbH;;;;;DE;WILCKENSSTRAßE 1A;HEIDELBERG;6900;;;;;;;;;;
17024;V2012;PROMISE;participant;;VOLKSWAGEN AG;;;;;DE;;WOLFSBURG;3180;;;;;;;;;;
17024;V2012;PROMISE;participant;;NOKIA;;;;;FI;8,KANSLERINKATU;TAMPERE;33101;;;;;;;;;;
17024;V2012;PROMISE;participant;63979;British Telecom plc (BT);;;;;UK;"British Telecom Laboratories
Martlesham Heath";Ipswich;IP5 7RE;;;;;;;;;;
17024;V2012;PROMISE;participant;;Castle Rock Consultants Ltd;;;;;UK;"Heathcoat Building
Highfields Science Park";Nottingham;NG7 2QJ;;;;;;;;;;
9136;7166;CONCUR 2;participant;;STICHTING VOOR MATEMATISCH CENTRUM - CENTRUM VOOR WISKUNDE & INFORMATICA;;;;;NL;KRUISLAAN 413, 4079;AMSTERDAM;1009 AB/10;;;;;;;;;;
9136;7166;CONCUR 2;participant;;EUROPEAN COMPUTER IRC;;;;;DE;ARABELLASTRAßE 17;München;81925;;;;;;;;;;
9136;7166;CONCUR 2;participant;;UNIVERSITY OF SUSSEX;;;;;UK;FALMER;BRIGHTON;BN1 9QT;;;;;;;;;;
9136;7166;CONCUR 2;participant;;Sharp Laboratories of Europe Ltd;;;;;UK;Winsmore Lane;Abingdon;OX14 5UD;;;;;;;;;;
9136;7166;CONCUR 2;participant;;AALBORG UNIVERSITET;;;;;DK;FIBIGERSTRAEDE, 13;AALBORG EAST;9220;;;;;;;;;;
9136;7166;CONCUR 2;coordinator;;TECHNISCHE UNIVERSITEIT EINDHOVEN;;;;;NL;, 513;EINDHOVEN;5600 MB;;;;;;;;;;
9136;7166;CONCUR 2;participant;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;"Domaine de Voluceau
Rocquencourt";Le Chesnay;78153;;;;;;;;;;
9136;7166;CONCUR 2;participant;;CHALMERS UNIVERSITY OF TECHNOLOGY;;;;;SE;;GOETEBORG;41296;;;;;;;;;;
9136;7166;CONCUR 2;participant;;Institut National Polytechnique de Grenoble;;;;;FR;46 avenue Félix Viallet;Grenoble;38031;;;;;;;;;;
9136;7166;CONCUR 2;participant;;SWEDISH INST. OF COMPUTER SCIENCE;;;;;SE;ISAFJORDSGATAN, 22, 1263;KISTA;16428;;;;;;;;;;
9136;7166;CONCUR 2;participant;;University of Oxford;;;;;UK;11 Keble Road;Oxford;OX1 3QD;;;;;;;;;;
5646;BRE20513;DARSTIMEX;coordinator;;Earth SrL;;;;;IT;VIA CINETO ROMANO 57;Roma;156;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;Mining Italiana SpA;;;;;IT;Via Chianesi 110;Roma;128;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;Telespazio SpA;;;;;IT;Via Tiburtina 965;Roma;156;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;IBERSAT;;;;;ES;VELAZQUEZ 24 -5';MADRID;28001;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;ASOCIACION DE EMPRESARIOS DE ALMERIA;;;;;ES;CTRA. OLULA MACAEL;MACAEL (ALMERIA);4867;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;UNIV GRANADA;;;;;ES;AUDA FUENTENUEVA S/N;GRANADA;18071;;;;;;;;;;
5646;BRE20513;DARSTIMEX;participant;;Rimin SpA;;;;;IT;Località Casone;Follonica Grosseto;58022;;;;;;;;;;
14418;R2031;PAGEIN;participant;;SLX;;;;;FR;1 bis rue Watteau;Courbevoie;92400;;;;;;;;;;
14418;R2031;PAGEIN;participant;;British Aerospace Defence Ltd;;;;;UK;Warton Aerodrome;Preston;PR4 1AX;;;;;;;;;;
14418;R2031;PAGEIN;participant;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;"Domaine de Voluceau
Rocquencourt";Le Chesnay;78153;;;;;;;;;;
14418;R2031;PAGEIN;participant;;Centro Italiano Ricerche Spaziali SpA;;;;;IT;Via Maiorise;Capua;81043;;;;;;;;;;
14418;R2031;PAGEIN;participant;;EUROPEAN AEROSPACE NETWORK SERVICES;;;;;FR;28 RUE DE LA REDOUTE;FONTENAY-AUX-ROSES;92260;;;;;;;;;;
14418;R2031;PAGEIN;participant;;FRANCE CABLES ET RADIO;;;;;FR;124 RUE DE REAUMUR;PARIS;75091 .;;;;;;;;;;
14418;R2031;PAGEIN;participant;;FRANCE TELECOM EXPERTEL;;;;;FR;25, RUE DES JEUNEURS;PARIS;75002;;;;;;;;;;
14418;R2031;PAGEIN;participant;;DASSAULT AVIATION SA;;;;;FR;78 QUAI MARCEL DASSAULT;SAINT-CLOUD;92214;;;;;;;;;;
14418;R2031;PAGEIN;participant;;VRIJE UNIVERSITEIT BRUSSEL;;;;;BE;PLEINLAAN 2;BRUXELLES;B1050;;;;;;;;;;
14418;R2031;PAGEIN;participant;;Defence Research Agency (DRA);;;;;UK;;Farnborough;GU14 6TD;;;;;;;;;;
14418;R2031;PAGEIN;participant;;NLR;;;;;NL;;AMSTERDAM;1006 BM;;;;;;;;;;
14418;R2031;PAGEIN;coordinator;;Office National d'Études et de Recherches Aérospatiales (ONERA);;;;;FR;29 avenue de la Division Leclerc;Châtillon;92322;;;;;;;;;;
14418;R2031;PAGEIN;participant;;AEROSPATIALE MATRA SA;;;;;FR;Boulevard de Montmorency 37;Paris;75781;;;;;;;;;;
14418;R2031;PAGEIN;participant;;GERMAN AEROSPACE CENTRE;;;;;DE;Bunsenstraße 10;GOETTINGEN;37073;;;;;;;;;;
14418;R2031;PAGEIN;participant;209681;FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.;;;;;DE;Nobelstrasse 12;Stuttgart;70569;;;;;;;;;;
14418;R2031;PAGEIN;participant;;Universität Stuttgart;;;;;DE;Allmandring 30;Stuttgart;70550;;;;;;;;;;
14418;R2031;PAGEIN;participant;;Deutsche Aerospace Airbus GmbH;;;;;DE;Hünefeldstraße 1-5;Bremen;28199;;;;;;;;;;
6706;BRE20303;HYPERFORM;coordinator;;Engineering System International GmbH;;;;;DE;Frankfurter Straße 13-15;Eschborn;65760;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;ALUSUISSE;;;;;CH;;;;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;LEBRANCHU SA;;;;;FR;271 CHAUSSEE JULES CESAR;BEAUCHAMP;95250;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;Fiat Research Centre;;;;;IT;Strada Torino 50;Orbassano Torino;10043;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;Aérospatiale Société Nationale Industrielle SA;;;;;FR;12 rue Pasteur;Suresnes;92152;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;ACB (GEC Alsthom);;;;;FR;Boulevard Prairie au Duc;Nantes;44200;;;;;;;;;;
6706;BRE20303;HYPERFORM;participant;;Universität Bremen;;;;;DE;;Bremen;28335;;;;;;;;;;
8897;1792;OMI/DEBUG;participant;;Kontron Elektronik GmbH;;;;;DE;Breslauer Straße 1;Eching;85386;;;;;;;;;;
8897;1792;OMI/DEBUG;participant;923937611;Siemens AG;;;;;DE;Otto-Hahn-Ring 6;München;81739;;;;;;;;;;
8897;1792;OMI/DEBUG;coordinator;;Tasking Software;;;;;NL;Plotterweg 31;Amersfoort;3821 BB;;;;;;;;;;
8828;7503;HDPE-II;participant;;UNIVERSITY OF ATHENS;;;;;EL;PANEPISTIMIOUPOLIS, TYPA BUILDINGS;ATHENES;15771;;;;;;;;;;
8828;7503;HDPE-II;participant;;NATIONAL RESEARCH CENTRE FOR SCIENTIFIC RESEARCH DEMOKRITOS;;;;;EL;AGHIA PARASKEVI, 60228;ATHENES;15310;;;;;;;;;;
8828;7503;HDPE-II;participant;;UNIVERSITY OF PATRAS;;;;;EL;;RION-PATRAS;26500;;;;;;;;;;
8828;7503;HDPE-II;coordinator;;INTRACOM SA-HELLENIC TELECOM.& ELECTR.INDUSTRY;;;;;EL;19.5 KM MARKOPOULOU AVENUE, 68, 68;PEANIA - ATTIKA;19002;;;;;;;;;;
14425;R2024;BAF;participant;;Mikroelektronik Anwendungszentrum Hamburg GmbH;;;;;DE;Karnapp 20;Hamburg;21079;;;;;;;;;;
14425;R2024;BAF;participant;;ASCOM TECH;;;;;CH;FREIBURGSTRASSE 370;BERN;3018;;;;;;;;;;
14425;R2024;BAF;participant;999011898;NATIONAL TECHNICAL UNIVERSITY OF ATHENS;;;;;EL;HEROON POLYTECHNETOU 9 ZOGRAFOU;ATHENS;15773;;;;;;;;;;
14425;R2024;BAF;participant;;Centro Studi e Laboratori Telecomunicazioni SpA (CSELT);;;;;IT;Via Guglielmo Reiss Romoli 274;Torino;10148;;;;;;;;;;
14425;R2024;BAF;participant;;UNIVERSITY OF NIJMEGEN;;;;;NL;TOERNOOIVELD 1;NIJMEGEN;6525 ED;;;;;;;;;;
14425;R2024;BAF;participant;;Technische Universität Hamburg-Harburg;;;;;DE;Denickestraße 17;Hamburg;21073;;;;;;;;;;
14425;R2024;BAF;coordinator;;AT&T NETWORK SYSTEMS NEDERLAND B.V.;;;;;NL;BOTTERSTRAAT 45;HUIZEN;1270 AA;;;;;;;;;;
14425;R2024;BAF;participant;;Italtel Società Italiana Telecomunicazioni SpA;;;;;IT;Piazzale Zavattari 12;Milano;20149;;;;;;;;;;
14425;R2024;BAF;participant;;DBP TELEKOM FORSCHUNGSINSTITUT;;;;;DE;Am Kavalleriesand 3;Darmstadt;6100;;;;;;;;;;
14425;R2024;BAF;participant;;POLYTECHNIC UNIVERSITY OF CATALONIA;;;;;ES;C/ GRAN CAPITAN NODULO D4;BARCELONA;8034;;;;;;;;;;
14425;R2024;BAF;participant;;KON. PTT NEDERLAND N.V., PTT RESEARCH;;;;;NL;ST PAULUSSTRAAT 4;LEIDSCHENDAM;2260 AK;;;;;;;;;;
14425;R2024;BAF;participant;;ECOLE POLYTECHNIQUE FED. DE LAUSANNE;;;;;CH;LABORATOIRE DE TELECOMMUNICATIONS;LAUSANNE;1015;;;;;;;;;;
14425;R2024;BAF;participant;;Cray Communications Ltd;;;;;UK;"Caxton Way
Watford Business Park";Watford;WD1 8XH;;;;;;;;;;
14425;R2024;BAF;participant;;Universität Stuttgart;;;;;DE;Seidenstraße 36;Stuttgart;70174;;;;;;;;;;
4989;MAS20038;EHUX;participant;;NATURAL HISTORY MUSEUM;NHM;;;;UK;CROMWELL ROAD;LONDON;;;;;;;;;;;
4989;MAS20038;EHUX;participant;;University of Southampton;;;;;UK;European Way;Southampton;SO14 3ZH;;;;;;;;;;
4989;MAS20038;EHUX;participant;;UNIVERSITY OF WALES SWANSEA;;;;;UK;Singleton Park;SWANSEA;SA2 8PP;;;;;;;;;;
4989;MAS20038;EHUX;participant;;VRIJE UNIVERSITEIT AMSTERDAM - VERENIGING VOOR CHRISTELIJK WETENSCHAPPELIJK ONDERWIJS;;;;;NL;1087,De Boelelaan 1087;AMSTERDAM;1081 HV;;;;;;;;;;
4989;MAS20038;EHUX;participant;;ALFRED WEGENER INSTITUTE FOR POLAR AND MARINE RESEARCH;;;;;DE;Columbusstrasse;BREMERHAVEN;27568;http://www.tu-dresden.de/;;;;;;;;;
4989;MAS20038;EHUX;participant;;LEIDEN UNIVERSITY;;;;;NL;55,Einsteinweg 55 Gorlaeus Laboratoria;Leiden;2300 RA;;;;;;;;;;
4989;MAS20038;EHUX;participant;;University of Bristol;;;;;UK;Cantock's Close;Bristol;BS8 1TS;;;;;;;;;;
4989;MAS20038;EHUX;participant;;UNIVERSITY OF BERGEN;;;;;NO;55,Thormoehlensgt. 55;BERGEN;5020;;;;;;;;;;
4989;MAS20038;EHUX;participant;;UNIVERSITY OF OSLO;;;;;NO;Molkte Moes vei 32 Blindern;OSLO;316;;;;;;;;;;
4989;MAS20038;EHUX;participant;;UNIVERSIDAD DE OVIEDO;;;;;ES;S/N,Catedratico Rodrigo Uria S/N;OVIEDO;33071;;;;;;;;;;
4989;MAS20038;EHUX;participant;;NORWEGIAN UNIVERSITY OF SCIENCE AND TECHNOLOGY;;;;;NO;46,Bynesveien 46;TRONDHEIM;7018;;;;;;;;;;
4989;MAS20038;EHUX;participant;;Marine Biological Association of the United Kingdom;;;;;UK;Citadel Hill;Plymouth;PL1 2PB;;;;;;;;;;
4989;MAS20038;EHUX;coordinator;;NERC Centre of Coastal and Marine Sciences;;;;;UK;"Prospect Place
West Hoe";Plymouth;PL1 3DH;;;;;;;;;;
6524;BRE20163;DUREPSYS;participant;;Aalborg Portland A/S;;;;;DK;Rordalsvej 44PO Box 165;Aalborg;9100;;;;;;;;;;
6524;BRE20163;DUREPSYS;coordinator;;DENSIT A/S;;;;;DK;RODALSVEJ 44 - PO BOX 220;AALBORG;9100;;;;;;;;;;
6524;BRE20163;DUREPSYS;participant;;RUHR-UNIVERSITÄT BOCHUM;;;;;DE;UNIVERSITÄTSSTRAßE 150;BOCHUM;4630;;;;;;;;;;
6524;BRE20163;DUREPSYS;participant;;E HEITKAMP ROHRBAU GMBH;;;;;DE;HEINRICHSTRAßE 67;BOCHUM;4630;;;;;;;;;;
6524;BRE20163;DUREPSYS;participant;;VAN HATTUM EN BLANKEVOORT BV;;;;;NL;KORENMOLENLAAN,2;WOERDEN;3447 GG;;;;;;;;;;
9019;7511;CIM-GR;coordinator;;FORTH RESEARCH CENTER OF CRETE;;;;;EL;MATZAPETAKI, 21, 1527;HERAKLION;71110;;;;;;;;;;
16978;V2055;RHAPIT;participant;;ROBERT BOSCH GMBH;;;;;DE;ROBERT-BOSCH-STRAßE 200;HILDESHEIM;3200;;;;;;;;;;
16978;V2055;RHAPIT;participant;;NEDERLANDSE PHILIPS BEDRIJVEN BV;;;;;NL;4,PROF. HOLSTLAAN;EINDHOVEN;5656 AA;;;;;;;;;;
16978;V2055;RHAPIT;participant;;DAIMLER-BENZ AG;;;;;DE;;STUTTGART;7000;;;;;;;;;;
16978;V2055;RHAPIT;participant;;Ford Motor Company Ltd;;;;;UK;"Room 14/260, Research and Engineering
Laindon";Basildon;SS15 6EE;;;;;;;;;;
16978;V2055;RHAPIT;participant;;TECHNISCHE UNIVERSITÄT HAMBURG-HARBURG;;;;;DE;LOHBRUGGER KIRCHSTRAßE 65;HAMBURG;2050;;;;;;;;;;
16978;V2055;RHAPIT;participant;;DETECON DEUTSCHE TELEPOST CONSULTING;;;;;DE;BERTHA VON SUTTNER PLATZ 2-4;BONN;5300;;;;;;;;;;
16978;V2055;RHAPIT;participant;;FLUGHAFEN FRANKFURT MAIN AG;;;;;DE;TOR 3, GEBÄUDE 184B;FRANKFURT AM MAIN;6000;;;;;;;;;;
16978;V2055;RHAPIT;participant;;ADAM OPEL AG;;;;;DE;;RUSSELSHEIM;6090;;;;;;;;;;
16978;V2055;RHAPIT;participant;;EUROPEAN GEOGRAPHIC TECHNOLOGY;;;;;NL;DE RONDI 14;BEST;5683 CZ;;;;;;;;;;
16978;V2055;RHAPIT;participant;;CITY OF FRANKFURT;;;;;DE;MAINZER LANDSTRAßE 323;FRANKFURT AM MAIN;6000;;;;;;;;;;
16978;V2055;RHAPIT;participant;;PHILIPS KOMMUNIKATIONS INDUSTRIE AG;;;;;DE;THURN UND TAXI STRAßE 10;NÜRNBERG;8500;;;;;;;;;;
16978;V2055;RHAPIT;participant;;Heusch-Boesefeldt GmbH;;;;;DE;Kleine Johannisstraße 9;Hamburg;20457;;;;;;;;;;
16978;V2055;RHAPIT;participant;;Technische Universität München;;;;;DE;Arcisstraße 21;München;80333;;;;;;;;;;
16978;V2055;RHAPIT;coordinator;;Hessisches Landesamt für Straßenbau;;;;;DE;Wilhelmstraße 10;Wiesbaden;65185;;;;;;;;;;
16703;AIR10051;EFS;coordinator;;UNIVERSITE CATHOLIQUE DE LOUVAIN;;;;;BE;CROIX DU SUD 2 BOITE 5;LOUVAIN-LA-NEUVE;1348;;;;;;;;;;
16703;AIR10051;EFS;participant;;DLO;;;;;NL;P.O. BOX 14;WAGENINGEN;6700 AA;;;;;;;;;;
16703;AIR10051;EFS;participant;;TEAGASC;;;;;IE;;WEXFORD;;;;;;;;;;;
6570;BRE20169;PICANT;participant;;Universität Fridericana Karlsruhe (Technische Hochschule);;;;;DE;Kaiserstraße 12;Karlsruhe;76128;http://www-wbk.mach.uni-karlsruhe.de;;;;;;;;;
6570;BRE20169;PICANT;participant;;ISTRAM - INST OF STRUCTURES & ADVANCED MATERIAL;;;;;EL;57 Patron- Athinon;PATRAS;26441;;;;;;;;;;
6570;BRE20169;PICANT;participant;;Agusta SpA;;;;;IT;Via Giovanni Agusta 520;Cascina Costa di Samarate (Varese);21017;;;;;;;;;;
6570;BRE20169;PICANT;participant;;DORNIER LUFTFAHRT GMBH;;;;;DE;AN DER BUNDESSTRASSE 31;FRIEDRICHSHAFEN;7990;;;;;;;;;;
6570;BRE20169;PICANT;participant;;CAP DEBIS IAS GMBH;;;;;DE;OTTO-HAHN-STRAßE 26;RIEMERLING;8012;;;;;;;;;;
6570;BRE20169;PICANT;participant;;FOKKER AIRCRAFT BV;;;;;NL;PO BOX 1250 / ROTTERDAMSEWEG;RIJSWIJK;2280 CG;;;;;;;;;;
6570;BRE20169;PICANT;participant;;CASA;;;;;ES;GETAFE;MADRID;28906;;;;;;;;;;
6570;BRE20169;PICANT;coordinator;;Deutsche Aerospace AG;;;;;DE;;München;81611;;;;;;;;;;
9135;7141;ALCOM II;participant;;COMPUTER TECHNOLOGY INSTITUTE;;;;;EL;KOLOKOTRONI STREET, 326110;PATRAS;26221;;;;;;;;;;
9135;7141;ALCOM II;participant;;AARHUS UNIVERSITET;;;;;DK;NORDRE RINGGADE, 1;AARHUS;8000;;;;;;;;;;
9135;7141;ALCOM II;participant;;École des Hautes Etudes en Sciences Sociales;;;;;FR;54 boulevard Raspail;Paris;75006;;;;;;;;;;
9135;7141;ALCOM II;participant;;Warwick Strategic Technologies;;;;;UK;"Barclays Venture Centre
Warwick Science Park";Coventry;CV4 7EZ;;;;;;;;;;
9135;7141;ALCOM II;participant;;Università degli Studi di Roma La Sapienza;;;;;IT;Piazzale Aldo Moro 5;Roma;185;;;;;;;;;;
9135;7141;ALCOM II;participant;;UNIVERSITEIT VAN UTRECHT;;;;;NL;PRINCETONPLEINWEG 5, 80000;UTRECHT;3508 TA;;;;;;;;;;
9135;7141;ALCOM II;participant;;UNIVERSITY OF DUBLIN;;;;;IE;TRINITY COLLEGE;DUBLIN 2;;;;;;;;;;;
9135;7141;ALCOM II;participant;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;"Domaine de Voluceau
Rocquencourt";Le Chesnay;78153;;;;;;;;;;
9135;7141;ALCOM II;participant;;Institut National de Recherches en Informatique et en Automatique (INRIA);;;;;FR;SOPHIA ANTIPOLIS;VALBONNE;6561;;;;;;;;;;
9135;7141;ALCOM II;participant;;FREIE UNIVERSITÄT BERLIN;;;;;DE;ARNIMALLEE 2-6;BERLIN;14195;;;;;;;;;;
9135;7141;ALCOM II;coordinator;208173;MAX-PLANCK-GESELLSCHAFT ZUR FOERDERUNG DER WISSENSCHAFTEN E.V.;;;;;DE;Im Stadtwald;SAARBRUECKEN;66123;;;;;;;;;;
9135;7141;ALCOM II;participant;;UNIVERSITAET - GESAMTHOCHSCHULE PADERBORN;;;;;DE;Warburger Strasse 100;PADERBORN;33098;;;;;;;;;;
9135;7141;ALCOM II;participant;;UNIVERSITAT POLITECNICA DE CATALUNYA;;;;;ES;C/PAU GARGALLO, APARTADO 30002, 5;BARCELONA;8028;;;;;;;;;;
9055;7524;MULTED;coordinator;;Ingegneria C Olivetti and Co SpA;;;;;IT;Via G Jervis;Ivrea;10015;;;;;;;;;;
9055;7524;MULTED;participant;;Radiotelevisione Italiana;;;;;IT;Viale Mazzini 14;Roma;195;;;;;;;;;;
9055;7524;MULTED;participant;;Gruppo Editoriale Fabbri, Bompiani, Sologno;;;;;IT;Via Mecenate 91;Milano;20138;;;;;;;;;;
9055;7524;MULTED;participant;;Ministero della Pubblica Istruzione;;;;;IT;Viale Trastevere 67;Roma;195;;;;;;;;;;
9055;7524;MULTED;participant;;Consorzio per l'Università a Distanze;;;;;IT;Via Marconi 32;Rende Cosenza;87036;;;;;;;;;;
9055;7524;MULTED;participant;;Centro Studi e Laboratori Telecomunicazioni SpA;;;;;IT;Via G. Reiss Romoli, 274;TORINO;10148;http://www.cselt.stet.it/Cselt/index_text.htm;;;;;;;;;
9055;7524;MULTED;participant;;UNIVERSITA' DEGLI STUDI DI SIENA;UNISI;;;;IT;VIA BANCHI DI SOTTO 55;SIENA;;http://www.unisi.it;;;;;;;;;
9083;6453;TYPES;participant;;UNIVERSITA DEGLI STUDI DI TORINO;;;;;IT;Corso Svizzera 185;TORINO;10149;;;;;;;;;;
